time,Real Lower Band,Real Middle Band,Real Upper Band
2018-01-04,2516.0479,2614.8627,2713.6774
2018-01-03,2515.6324,2611.8750,2708.1176
2018-01-02,2515.2788,2609.1462,2703.0135
2017-12-29,2514.5302,2606.7505,2698.9709
2017-12-28,2512.2712,2604.4860,2696.7008
2017-12-27,2510.5940,2601.9367,2693.2794
2017-12-26,2508.6215,2599.3783,2690.1352
2017-12-22,2506.1604,2596.6927,2687.2250
2017-12-21,2503.4577,2593.8047,2684.1516
2017-12-20,2500.9559,2590.8458,2680.7358
2017-12-19,2497.7427,2587.8057,2677.8687
2017-12-18,2495.0463,2584.7255,2674.4048
2017-12-15,2493.7533,2581.5932,2669.4330
2017-12-14,2491.9132,2578.6730,2665.4328
2017-12-13,2489.8103,2576.2768,2662.7434
2017-12-12,2488.3923,2573.6735,2658.9548
2017-12-11,2487.1939,2571.0028,2654.8118
2017-12-08,2485.8684,2568.3402,2650.8119
2017-12-07,2484.0960,2565.7422,2647.3884
2017-12-06,2482.1361,2563.4320,2644.7280
2017-12-05,2479.9828,2561.2188,2642.4549
2017-12-04,2477.4859,2558.8612,2640.2365
2017-12-01,2473.5128,2555.8943,2638.2759
2017-11-30,2470.4522,2552.9424,2635.4325
2017-11-29,2468.1771,2549.9083,2631.6396
2017-11-28,2464.4800,2547.1047,2629.7293
2017-11-27,2462.6969,2544.5965,2626.4962
2017-11-24,2459.8000,2542.4337,2625.0674
2017-11-22,2456.0852,2540.0199,2623.9545
2017-11-21,2451.5518,2537.5069,2623.4619
2017-11-20,2447.2388,2534.9270,2622.6152
2017-11-17,2442.7096,2532.6089,2622.5081
2017-11-16,2438.0705,2530.2775,2622.4846
2017-11-15,2434.2622,2527.9175,2621.5729
2017-11-14,2430.9352,2526.0490,2621.1628
2017-11-13,2426.2188,2523.5407,2620.8625
2017-11-10,2421.7244,2520.8859,2620.0473
2017-11-09,2417.8174,2518.3477,2618.8779
2017-11-08,2416.5725,2516.4059,2616.2392
2017-11-07,2415.6453,2514.2430,2612.8408
2017-11-06,2414.8424,2512.1630,2609.4836
2017-11-03,2412.8921,2509.6662,2606.4403
2017-11-02,2410.8742,2507.1724,2603.4705
2017-11-01,2410.6350,2505.4085,2600.1821
2017-10-31,2410.5696,2503.6679,2596.7661
2017-10-30,2410.7157,2502.0954,2593.4750
2017-10-27,2410.7792,2500.4954,2590.2115
2017-10-26,2411.1787,2498.6802,2586.1817
2017-10-25,2411.1333,2497.2997,2583.4661
2017-10-24,2411.0540,2495.9530,2580.8521
2017-10-23,2411.3367,2494.3059,2577.2750
2017-10-20,2411.6766,2492.7579,2573.8392
2017-10-19,2412.8008,2491.0947,2569.3886
2017-10-18,2413.5479,2489.6902,2565.8325
2017-10-17,2414.4042,2488.2880,2562.1719
2017-10-16,2415.1334,2486.7972,2558.4610
2017-10-13,2416.0490,2485.3789,2554.7087
2017-10-12,2416.9482,2484.0502,2551.1522
2017-10-11,2417.9205,2482.7652,2547.6099
2017-10-10,2418.9189,2481.1880,2543.4571
2017-10-09,2419.8385,2479.6630,2539.4876
2017-10-06,2420.6510,2478.2387,2535.8263
2017-10-05,2421.5052,2476.5470,2531.5889
2017-10-04,2422.6746,2474.7334,2526.7921
2017-10-03,2421.9430,2472.8632,2523.7834
2017-10-02,2421.4408,2471.0774,2520.7139
2017-09-29,2420.6868,2469.3450,2518.0033
2017-09-28,2418.2812,2467.5182,2516.7551
2017-09-27,2417.4562,2466.2262,2514.9962
2017-09-26,2416.4176,2464.9257,2513.4337
2017-09-25,2414.7729,2463.7019,2512.6308
2017-09-22,2412.9811,2462.4192,2511.8573
2017-09-21,2412.7543,2461.3937,2510.0330
2017-09-20,2411.3198,2460.0400,2508.7602
2017-09-19,2411.5292,2458.8872,2506.2451
2017-09-18,2411.7724,2457.7480,2503.7236
2017-09-15,2411.8412,2456.5918,2501.3425
2017-09-14,2411.9215,2455.5149,2499.1082
2017-09-13,2411.9694,2454.5384,2497.1073
2017-09-12,2412.7792,2453.7898,2494.8005
2017-09-11,2412.9308,2452.7343,2492.5378
2017-09-08,2412.7575,2451.8068,2490.8562
2017-09-07,2412.2880,2451.4150,2490.5420
2017-09-06,2411.9395,2451.0025,2490.0655
2017-09-05,2411.1379,2450.4000,2489.6621
2017-09-01,2410.4660,2449.9653,2489.4647
2017-08-31,2410.1567,2449.2527,2488.3486
2017-08-30,2409.7430,2448.6108,2487.4787
2017-08-29,2409.0345,2448.1398,2487.2452
2017-08-28,2408.7454,2447.9698,2487.1942
2017-08-25,2408.6042,2447.8837,2487.1631
2017-08-24,2408.1411,2447.6672,2487.1932
2017-08-23,2406.6901,2447.2143,2487.7385
2017-08-22,2405.2357,2446.6955,2488.1553
2017-08-21,2403.9092,2446.0840,2488.2589
2017-08-18,2403.1806,2445.8623,2488.5440
2017-08-17,2401.8246,2445.5097,2489.1948
2017-08-16,2399.8269,2444.9832,2490.1395
2017-08-15,2397.1599,2443.7483,2490.3368
2017-08-14,2393.4767,2442.3670,2491.2573
2017-08-11,2388.4103,2440.6983,2492.9864
2017-08-10,2382.7885,2439.2935,2495.7985
2017-08-09,2381.3039,2438.6678,2496.0318
2017-08-08,2380.1172,2437.4728,2494.8284
2017-08-07,2378.3409,2436.0725,2493.8041
2017-08-04,2377.1321,2434.6313,2492.1305
2017-08-03,2376.2264,2433.3447,2490.4629
2017-08-02,2375.1327,2432.0907,2489.0486
2017-08-01,2374.4771,2430.7875,2487.0979
2017-07-31,2373.8974,2429.5032,2485.1089
2017-07-28,2372.6557,2428.1568,2483.6579
2017-07-27,2371.5250,2426.7573,2481.9897
2017-07-26,2370.8620,2425.3532,2479.8443
2017-07-25,2370.3061,2423.8615,2477.4169
2017-07-24,2369.6412,2422.3127,2474.9841
2017-07-21,2369.0860,2420.9603,2472.8346
2017-07-20,2368.7445,2419.5422,2470.3398
2017-07-19,2368.7070,2418.1282,2467.5493
2017-07-18,2367.9539,2416.4668,2464.9797
2017-07-17,2364.4425,2414.6015,2464.7604
2017-07-14,2361.8699,2412.8798,2463.8898
2017-07-13,2357.8110,2410.8615,2463.9120
2017-07-12,2354.0988,2409.1008,2464.1029
2017-07-11,2351.1534,2407.5302,2463.9069
2017-07-10,2346.2712,2405.9205,2465.5697
2017-07-07,2343.1646,2404.5455,2465.9264
2017-07-06,2340.8625,2403.3555,2465.8485
2017-07-05,2338.9035,2402.4790,2466.0545
2017-07-03,2336.9936,2401.1957,2465.3977
2017-06-30,2335.2581,2400.0036,2464.7492
2017-06-29,2333.2736,2398.8293,2464.3850
2017-06-28,2331.7744,2397.8370,2463.8995
2017-06-27,2330.6262,2396.4728,2462.3194
2017-06-26,2329.3985,2395.5285,2461.6585
2017-06-23,2328.8356,2394.3450,2459.8544
2017-06-22,2328.0234,2393.0588,2458.0943
2017-06-21,2327.0785,2391.7933,2456.5082
2017-06-20,2325.2785,2390.2263,2455.1742
2017-06-19,2323.8284,2388.6755,2453.5226
2017-06-16,2323.3689,2386.8838,2450.3987
2017-06-15,2322.3695,2385.4722,2448.5748
2017-06-14,2321.2238,2383.9982,2446.7725
2017-06-13,2321.6904,2382.9240,2444.1576
2017-06-12,2322.5015,2381.8890,2441.2765
2017-06-09,2323.0035,2381.0888,2439.1742
2017-06-08,2323.7325,2380.3137,2436.8948
2017-06-07,2324.2172,2379.1747,2434.1321
2017-06-06,2325.0353,2378.1802,2431.3250
2017-06-05,2325.7715,2377.2347,2428.6978
2017-06-02,2326.8336,2376.0475,2425.2613
2017-06-01,2328.2802,2374.7793,2421.2784
2017-05-31,2329.5143,2373.7515,2417.9887
2017-05-30,2330.0260,2373.1433,2416.2606
2017-05-26,2330.7025,2372.6468,2414.5911
2017-05-25,2331.5909,2372.0818,2412.5728
2017-05-24,2332.3435,2371.7633,2411.1832
2017-05-23,2332.5418,2371.0841,2409.6265
2017-05-22,2332.7262,2370.6063,2408.4864
2017-05-19,2332.7681,2370.1616,2407.5552
2017-05-18,2332.5577,2369.8630,2407.1683
2017-05-17,2332.4805,2369.8147,2407.1488
2017-05-16,2332.7493,2369.9538,2407.1583
2017-05-15,2332.4940,2369.1286,2405.7633
2017-05-12,2332.1925,2368.2103,2404.2281
2017-05-11,2331.6693,2367.5161,2403.3630
2017-05-10,2330.6126,2366.5685,2402.5244
2017-05-09,2329.1548,2365.3788,2401.6029
2017-05-08,2326.6086,2364.0318,2401.4550
2017-05-05,2323.5430,2362.5067,2401.4703
2017-05-04,2319.2589,2360.7630,2402.2671
2017-05-03,2314.8553,2359.1557,2403.4561
2017-05-02,2310.7432,2357.5628,2404.3824
2017-05-01,2307.5425,2356.0003,2404.4581
2017-04-28,2302.8072,2354.2090,2405.6108
2017-04-27,2298.2282,2352.4648,2406.7014
2017-04-26,2294.0523,2350.6332,2407.2141
2017-04-25,2290.3543,2348.8573,2407.3603
2017-04-24,2288.1054,2347.2920,2406.4786
2017-04-21,2285.8421,2346.0008,2406.1595
2017-04-20,2283.7861,2345.1622,2406.5382
2017-04-19,2280.3737,2343.8993,2407.4249
2017-04-18,2276.0476,2342.6832,2409.3188
2017-04-17,2272.4054,2341.5018,2410.5983
2017-04-13,2268.2041,2340.0798,2411.9555
2017-04-12,2265.2084,2339.1288,2413.0493
2017-04-11,2261.7283,2337.8448,2413.9613
2017-04-10,2258.8331,2336.5258,2414.2186
2017-04-07,2255.7673,2335.0805,2414.3937
2017-04-06,2253.1606,2333.7435,2414.3264
2017-04-05,2250.2450,2332.2670,2414.2890
2017-04-04,2247.4460,2330.8662,2414.2864
2017-04-03,2245.2918,2329.4798,2413.6678
2017-03-31,2242.7473,2327.9825,2413.2177
2017-03-30,2240.4638,2326.4497,2412.4355
2017-03-29,2237.5577,2324.6125,2411.6673
2017-03-28,2233.3352,2322.5742,2411.8131
2017-03-27,2230.0756,2320.7523,2411.4291
2017-03-24,2226.9290,2319.2245,2411.5200
2017-03-23,2225.0195,2317.9728,2410.9261
2017-03-22,2222.9213,2316.6033,2410.2853
2017-03-21,2220.7703,2315.1452,2409.5200
2017-03-20,2218.9072,2313.8312,2408.7551
2017-03-17,2217.8570,2312.1193,2406.3817
2017-03-16,2216.6872,2310.1907,2403.6941
2017-03-15,2215.5653,2308.1355,2400.7057
2017-03-14,2214.9908,2306.0817,2397.1725
2017-03-13,2213.4683,2304.2122,2394.9561
2017-03-10,2213.2215,2302.5163,2391.8111
2017-03-09,2212.4436,2300.5890,2388.7344
2017-03-08,2211.6886,2298.8333,2385.9780
2017-03-07,2210.3451,2296.8868,2383.4286
2017-03-06,2209.1172,2294.7695,2380.4218
2017-03-03,2206.4448,2292.0515,2377.6582
2017-03-02,2203.9381,2289.0780,2374.2179
2017-03-01,2200.6886,2285.9118,2371.1350
2017-02-28,2198.7803,2282.4972,2366.2141
2017-02-27,2196.0464,2279.7500,2363.4536
2017-02-24,2194.4642,2276.9985,2359.5328
2017-02-23,2192.9048,2274.2382,2355.5715
2017-02-22,2192.3438,2271.7305,2351.1172
2017-02-21,2191.5025,2269.0955,2346.6885
2017-02-17,2191.1214,2266.3882,2341.6549
2017-02-16,2189.8780,2263.8385,2337.7990
2017-02-15,2187.4361,2261.0832,2334.7302
2017-02-14,2185.9852,2258.3810,2330.7768
2017-02-13,2183.3401,2255.7037,2328.0673
2017-02-10,2180.8551,2253.2393,2325.6236
2017-02-09,2176.6878,2250.7077,2324.7275
2017-02-08,2172.5923,2248.3173,2324.0423
2017-02-07,2168.6816,2246.1975,2323.7134
2017-02-06,2164.6485,2244.0338,2323.4191
2017-02-03,2158.7391,2241.4838,2324.2285
2017-02-02,2152.6163,2238.7188,2324.8214
2017-02-01,2141.5195,2235.4577,2329.3958
2017-01-31,2131.8226,2232.2762,2332.7297
2017-01-30,2123.8429,2229.2606,2334.6784
2017-01-27,2117.7010,2226.4410,2335.1809
2017-01-26,2113.3921,2223.6320,2333.8719
2017-01-25,2109.4612,2220.7941,2332.1271
2017-01-24,2106.3388,2218.0386,2329.7385
2017-01-23,2103.3991,2215.6946,2327.9902
2017-01-20,2100.6070,2213.6606,2326.7143
2017-01-19,2098.5126,2211.6610,2324.8094
2017-01-18,2095.8789,2209.6188,2323.3588
2017-01-17,2093.5565,2207.4430,2321.3294
2017-01-13,2091.4732,2205.3830,2319.2928
2017-01-12,2089.4489,2203.1323,2316.8157
2017-01-11,2086.7580,2200.7333,2314.7086
2017-01-10,2084.7695,2198.3610,2311.9524
2017-01-09,2082.7775,2196.0885,2309.3995
2017-01-06,2081.3070,2193.9265,2306.5460
2017-01-05,2080.1460,2191.5890,2303.0320
2017-01-04,2080.0166,2189.8333,2299.6500
2017-01-03,2079.7404,2187.8832,2296.0259
2016-12-30,2079.4609,2186.2655,2293.0701
2016-12-29,2078.8198,2184.9472,2291.0745
2016-12-28,2078.1555,2183.3010,2288.4465
2016-12-27,2077.9786,2181.8223,2285.6661
2016-12-23,2078.7588,2180.1455,2281.5321
2016-12-22,2078.9962,2178.2678,2277.5394
2016-12-21,2079.8559,2176.7747,2273.6934
2016-12-20,2080.7930,2175.0205,2269.2479
2016-12-19,2081.8043,2172.9428,2264.0814
2016-12-16,2083.1925,2171.3122,2259.4318
2016-12-15,2084.7683,2169.9640,2255.1597
2016-12-14,2086.5507,2168.3155,2250.0803
2016-12-13,2087.4028,2166.4235,2245.4441
2016-12-12,2089.8141,2164.2135,2238.6129
2016-12-09,2091.6227,2162.2502,2232.8776
2016-12-08,2094.3614,2160.3790,2226.3965
2016-12-07,2095.6731,2158.3720,2221.0709
2016-12-06,2097.1105,2156.4665,2215.8225
2016-12-05,2098.0202,2155.5800,2213.1398
2016-12-02,2097.7558,2154.2983,2210.8408
2016-12-01,2097.9868,2154.1208,2210.2548
2016-11-30,2098.1070,2154.0388,2209.9706
2016-11-29,2098.4733,2153.8333,2209.1933
2016-11-28,2099.2242,2153.4220,2207.6198
2016-11-25,2099.9822,2152.9077,2205.8331
2016-11-23,2101.4343,2152.2010,2202.9677
2016-11-22,2102.4231,2151.7243,2201.0255
2016-11-21,2103.2867,2151.3483,2199.4099
2016-11-18,2104.1334,2150.8627,2197.5919
2016-11-17,2104.3328,2150.7055,2197.0782
2016-11-16,2104.6560,2150.5108,2196.3656
2016-11-15,2104.3706,2150.6768,2196.9830
2016-11-14,2104.3084,2150.7143,2197.1202
2016-11-11,2103.9864,2151.0422,2198.0979
2016-11-10,2103.5854,2151.4183,2199.2512
2016-11-09,2103.3546,2151.6640,2199.9734
2016-11-08,2103.2156,2151.9122,2200.6087
2016-11-07,2103.1992,2152.7553,2202.3115
2016-11-04,2103.7512,2153.6308,2203.5104
2016-11-03,2108.0498,2155.3077,2202.5655
2016-11-02,2112.5286,2156.7548,2200.9810
2016-11-01,2116.2092,2158.1515,2200.0938
2016-10-31,2118.7508,2159.3043,2199.8578
2016-10-28,2120.1903,2160.2497,2200.3090
2016-10-27,2121.7921,2160.8803,2199.9685
2016-10-26,2122.9776,2161.3928,2199.8080
2016-10-25,2123.6797,2161.6862,2199.6927
2016-10-24,2124.3805,2162.1475,2199.9145
2016-10-21,2124.7465,2162.5187,2200.2909
2016-10-20,2125.5946,2163.0003,2200.4061
2016-10-19,2126.4337,2163.4210,2200.4083
2016-10-18,2127.1591,2163.8358,2200.5126
2016-10-17,2128.1711,2164.3172,2200.4632
2016-10-14,2130.2516,2165.1260,2200.0004
2016-10-13,2131.8072,2165.6625,2199.5178
2016-10-12,2133.5517,2166.3370,2199.1223
2016-10-11,2134.7240,2166.7470,2198.7700
2016-10-10,2136.1949,2167.2497,2198.3044
2016-10-07,2136.1442,2167.2177,2198.2911
2016-10-06,2136.4954,2167.3845,2198.2736
2016-10-05,2136.1641,2167.2455,2198.3269
2016-10-04,2135.8550,2167.1190,2198.3830
2016-10-03,2134.9807,2166.8968,2198.8130
2016-09-30,2133.1090,2166.3752,2199.6413
2016-09-29,2127.6059,2165.2023,2202.7987
2016-09-28,2123.3197,2164.3457,2205.3716
2016-09-27,2117.6309,2162.9653,2208.2998
2016-09-26,2114.1501,2162.0157,2209.8813
2016-09-23,2110.8532,2161.2283,2211.6035
2016-09-22,2104.2322,2159.6630,2215.0938
2016-09-21,2093.6875,2157.3115,2220.9355
2016-09-20,2079.4029,2154.6018,2229.8008
2016-09-19,2072.0001,2152.8960,2233.7919
2016-09-16,2071.0094,2152.4660,2233.9226
2016-09-15,2068.3868,2151.5708,2234.7548
2016-09-14,2065.8845,2150.5982,2235.3118
2016-09-13,2063.6591,2149.8895,2236.1199
2016-09-12,2060.5856,2148.9595,2237.3334
2016-09-09,2057.4330,2147.6087,2237.7843
2016-09-08,2054.5389,2146.6702,2238.8014
2016-09-07,2051.4419,2144.9038,2238.3657
2016-09-06,2048.7900,2143.1188,2237.4477
2016-09-02,2047.2135,2141.6120,2236.0105
2016-09-01,2046.4421,2140.5370,2234.6318
2016-08-31,2045.7590,2139.6747,2233.5903
2016-08-30,2044.8771,2138.6943,2232.5116
2016-08-29,2043.9848,2137.5825,2231.1801
2016-08-26,2042.7957,2136.2283,2229.6609
2016-08-25,2041.7989,2135.1653,2228.5318
2016-08-24,2040.6501,2133.9463,2227.2426
2016-08-23,2039.5049,2132.6382,2225.7714
2016-08-22,2038.7398,2131.1742,2223.6085
2016-08-19,2037.5966,2129.6318,2221.6671
2016-08-18,2036.6074,2128.0763,2219.5453
2016-08-17,2035.1136,2126.2270,2217.3403
2016-08-16,2031.9028,2123.9907,2216.0785
2016-08-15,2029.1062,2121.8935,2214.6808
2016-08-12,2026.0080,2119.3917,2212.7753
2016-08-11,2023.4995,2117.1180,2210.7365
2016-08-10,2021.2428,2114.8083,2208.3739
2016-08-09,2019.9869,2112.9945,2206.0021
2016-08-08,2017.9584,2110.7423,2203.5263
2016-08-05,2017.0865,2108.7960,2200.5055
2016-08-04,2016.4881,2106.8225,2197.1569
2016-08-03,2016.2340,2105.4915,2194.7490
2016-08-02,2015.0038,2103.7398,2192.4758
2016-08-01,2013.6531,2102.0750,2190.4969
2016-07-29,2012.5296,2100.0715,2187.6133
2016-07-28,2011.7386,2098.0302,2184.3217
2016-07-27,2011.5892,2096.2520,2180.9147
2016-07-26,2012.1005,2094.8328,2177.5651
2016-07-25,2012.3408,2093.1015,2173.8622
2016-07-22,2013.1103,2091.5570,2170.0037
2016-07-21,2014.8390,2090.2257,2165.6123
2016-07-20,2016.1805,2089.0012,2161.8218
2016-07-19,2018.1238,2087.5807,2157.0376
2016-07-18,2019.8007,2086.3773,2152.9539
2016-07-15,2021.9089,2085.1205,2148.3321
2016-07-14,2023.9623,2084.1315,2144.3007
2016-07-13,2026.4092,2083.0823,2139.7555
2016-07-12,2028.3002,2082.1142,2135.9281
2016-07-11,2030.2930,2080.9240,2131.5550
2016-07-08,2031.5449,2080.0177,2128.4904
2016-07-07,2032.5187,2079.2263,2125.9340
2016-07-06,2031.9614,2078.6233,2125.2853
2016-07-05,2030.4022,2077.6610,2124.9199
2016-07-01,2029.1886,2076.9785,2124.7684
2016-06-30,2027.8285,2075.9612,2124.0938
2016-06-29,2027.6081,2075.4245,2123.2409
2016-06-28,2026.5699,2074.9978,2123.4257
2016-06-27,2028.0793,2075.4985,2122.9177
2016-06-24,2033.4742,2076.7025,2119.9308
2016-06-23,2034.8326,2077.0747,2119.3167
2016-06-22,2034.9531,2076.2518,2117.5506
2016-06-21,2034.1633,2075.7445,2117.3257
2016-06-20,2032.2859,2074.8803,2117.4748
2016-06-17,2030.4086,2074.0918,2117.7750
2016-06-16,2028.8008,2073.5167,2118.2325
2016-06-15,2027.9382,2073.0468,2118.1555
2016-06-14,2027.2745,2072.7152,2118.1558
2016-06-13,2026.4675,2072.2862,2118.1048
2016-06-10,2025.1518,2071.6450,2118.1382
2016-06-09,2023.0828,2070.4975,2117.9122
2016-06-08,2020.8721,2068.8383,2116.8045
2016-06-07,2019.4040,2067.1803,2114.9566
2016-06-06,2017.9966,2065.6813,2113.3660
2016-06-03,2013.5184,2063.6840,2113.8496
2016-06-02,2009.0449,2061.8528,2114.6608
2016-06-01,2004.0734,2059.7528,2115.4323
2016-05-31,2001.4750,2058.1267,2114.7783
2016-05-27,1998.8582,2056.5107,2114.1631
2016-05-26,1995.9599,2054.7497,2113.5394
2016-05-25,1992.4253,2053.0222,2113.6190
2016-05-24,1988.4157,2051.1523,2113.8889
2016-05-23,1979.3695,2048.7552,2118.1408
2016-05-20,1973.0662,2047.0887,2121.1111
2016-05-19,1967.4831,2045.4117,2123.3402
2016-05-18,1960.2167,2043.5743,2126.9320
2016-05-17,1952.4353,2041.4683,2130.5014
2016-05-16,1947.4304,2039.7732,2132.1159
2016-05-13,1940.0986,2037.2918,2134.4850
2016-05-12,1933.2941,2035.1455,2136.9969
2016-05-11,1927.5999,2032.8573,2138.1148
2016-05-10,1919.4208,2030.0427,2140.6646
2016-05-09,1908.8772,2026.3825,2143.8878
2016-05-06,1894.9839,2022.5557,2150.1274
2016-05-05,1884.6336,2019.1343,2153.6351
2016-05-04,1874.9793,2015.8273,2156.6753
2016-05-03,1866.0073,2012.5327,2159.0580
2016-05-02,1859.7103,2009.4773,2159.2443
2016-04-29,1856.2324,2006.7110,2157.1896
2016-04-28,1852.5721,2004.1648,2155.7576
2016-04-27,1848.6848,2001.2852,2153.8855
2016-04-26,1847.2690,1998.6890,2150.1090
2016-04-25,1845.9863,1996.1647,2146.3431
2016-04-22,1842.4035,1992.9242,2143.4448
2016-04-21,1838.5645,1989.4470,2140.3295
2016-04-20,1836.2387,1986.3162,2136.3936
2016-04-19,1833.0150,1982.5608,2132.1067
2016-04-18,1831.7765,1979.3292,2126.8818
2016-04-15,1828.4503,1975.5733,2122.6963
2016-04-14,1824.3897,1971.8833,2119.3769
2016-04-13,1822.1153,1968.5258,2114.9364
2016-04-12,1820.0906,1965.1577,2110.2247
2016-04-11,1819.5567,1962.8263,2106.0960
2016-04-08,1817.3514,1960.2978,2103.2443
2016-04-07,1817.2609,1958.4825,2099.7041
2016-04-06,1816.7091,1956.5118,2096.3145
2016-04-05,1817.0175,1954.1013,2091.1852
2016-04-04,1817.3608,1952.4000,2087.4392
2016-04-01,1818.9899,1951.1355,2083.2811
2016-03-31,1820.7439,1950.2010,2079.6581
2016-03-30,1822.0710,1949.4163,2076.7616
2016-03-29,1822.8390,1949.0828,2075.3266
2016-03-28,1822.4939,1949.2220,2075.9501
2016-03-24,1820.8538,1949.9105,2078.9672
2016-03-23,1820.1794,1950.2532,2080.3269
2016-03-22,1819.3654,1950.6578,2081.9503
2016-03-21,1818.8273,1950.8993,2082.9714
2016-03-18,1819.2206,1950.6888,2082.1571
2016-03-17,1819.9767,1950.2150,2080.4533
2016-03-16,1820.7113,1949.6310,2078.5506
2016-03-15,1820.3141,1949.8755,2079.4369
2016-03-14,1818.5273,1950.8278,2083.1284
2016-03-11,1817.9627,1951.2240,2084.4853
2016-03-10,1817.9674,1951.2198,2084.4722
2016-03-09,1817.7833,1951.5998,2085.4164
2016-03-08,1816.6971,1952.6493,2088.6015
2016-03-07,1815.8325,1953.7887,2091.7448
2016-03-04,1814.5409,1954.8192,2095.0974
2016-03-03,1812.8149,1956.1038,2099.3927
2016-03-02,1810.5896,1957.7420,2104.8944
2016-03-01,1809.9418,1958.7948,2107.6478
2016-02-29,1808.5209,1960.4808,2112.4408
2016-02-26,1807.2649,1963.3208,2119.3767
2016-02-25,1806.6797,1965.5268,2124.3740
2016-02-24,1805.8672,1967.8337,2129.8001
2016-02-23,1805.9089,1970.4848,2135.0607
2016-02-22,1806.4563,1973.2827,2140.1091
2016-02-19,1806.4793,1975.6342,2144.7890
2016-02-18,1807.5610,1978.4907,2149.4203
2016-02-17,1809.0346,1981.2142,2153.3937
2016-02-16,1810.2762,1983.8268,2157.3775
2016-02-12,1813.5789,1986.4078,2159.2368
2016-02-11,1818.8392,1989.5480,2160.2568
2016-02-10,1827.0767,1992.7807,2158.4846
2016-02-09,1833.9028,1996.0158,2158.1289
2016-02-08,1840.7865,1999.7290,2158.6715
2016-02-05,1847.8857,2003.5337,2159.1816
2016-02-04,1853.4104,2006.8425,2160.2746
2016-02-03,1856.5567,2009.9050,2163.2533
2016-02-02,1860.1072,2013.0283,2165.9494
2016-02-01,1864.4763,2016.3497,2168.2230
2016-01-29,1866.8075,2019.1898,2171.5721
2016-01-28,1869.4238,2021.9200,2174.4162
2016-01-27,1875.5718,2025.0200,2174.4682
2016-01-26,1882.7963,2028.4610,2174.1257
2016-01-25,1888.7585,2031.5730,2174.3875
2016-01-22,1897.4476,2034.7198,2171.9921
2016-01-21,1903.9921,2037.4578,2170.9236
2016-01-20,1914.5273,2040.8938,2167.2604
2016-01-19,1926.9029,2044.1135,2161.3242
2016-01-15,1936.8945,2046.4070,2155.9195
2016-01-14,1948.1902,2048.9143,2149.6385
2016-01-13,1955.5391,2050.7780,2146.0169
2016-01-12,1967.4188,2053.1585,2138.8982
2016-01-11,1973.7898,2054.5782,2135.3666
2016-01-08,1980.7778,2055.7543,2130.7309
2016-01-07,1989.2726,2057.1153,2124.9581
2016-01-06,1996.4311,2058.3548,2120.2786
2016-01-05,1998.3444,2058.7653,2119.1863
2016-01-04,1998.1319,2058.7107,2119.2895
2015-12-31,1996.8534,2058.4302,2120.0069
2015-12-30,1992.6788,2057.3632,2122.0475
2015-12-29,1988.9736,2056.0913,2123.2091
2015-12-28,1981.9673,2053.9747,2125.9820
2015-12-24,1972.4259,2051.7633,2131.1007
2015-12-23,1963.2538,2049.4140,2135.5742
2015-12-22,1950.5207,2046.4107,2142.3006
2015-12-21,1939.0489,2043.7907,2148.5324
2015-12-18,1933.8009,2042.2938,2150.7868
2015-12-17,1929.3483,2041.0720,2152.7957
2015-12-16,1924.6005,2039.3532,2154.1059
2015-12-15,1920.1520,2037.1810,2154.2100
2015-12-14,1917.5205,2035.9070,2154.2934
2015-12-11,1914.8330,2034.8418,2154.8507
2015-12-10,1914.0532,2034.4723,2154.8915
2015-12-09,1912.7826,2033.5237,2154.2647
2015-12-08,1910.8550,2032.3648,2153.8747
2015-12-07,1907.6171,2030.5222,2153.4272
2015-12-04,1905.0247,2028.5885,2152.1523
2015-12-03,1902.2931,2026.2652,2150.2372
2015-12-02,1898.8029,2024.4722,2150.1414
2015-12-01,1897.0208,2022.6372,2148.2536
2015-11-30,1893.1146,2019.6137,2146.1128
2015-11-27,1890.7716,2017.4590,2144.1464
2015-11-25,1888.6557,2015.1048,2141.5539
2015-11-24,1884.6100,2012.1878,2139.7656
2015-11-23,1883.8549,2010.2385,2136.6221
2015-11-20,1883.6938,2008.6098,2133.5259
2015-11-19,1883.6737,2006.9180,2130.1623
2015-11-18,1881.7193,2004.5725,2127.4257
2015-11-17,1874.9749,2000.9730,2126.9711
2015-11-16,1870.0594,1998.3525,2126.6456
2015-11-13,1869.3039,1996.9808,2124.6577
2015-11-12,1869.3016,1997.1923,2125.0831
2015-11-11,1868.7220,1997.7530,2126.7840
2015-11-10,1868.0942,1998.1183,2128.1425
