time,SlowD,SlowK
2010-06-07,57.4751,34.2840
2010-06-04,69.5653,62.7359
2010-06-03,73.5957,75.4053
2010-06-02,72.6381,70.5546
2010-06-01,69.1102,74.8273
2010-05-28,55.2545,72.5325
2010-05-27,41.4361,59.9707
2010-05-26,27.3812,33.2603
2010-05-25,22.2966,31.0772
2010-05-24,15.2389,17.8061
2010-05-21,16.7706,18.0065
2010-05-20,18.9470,9.9042
2010-05-19,31.5714,22.4010
2010-05-18,46.8500,24.5356
2010-05-17,67.5902,47.7776
2010-05-14,79.6535,68.2367
2010-05-13,77.5060,86.7563
2010-05-12,64.9801,83.9674
2010-05-11,47.1342,61.7941
2010-05-10,34.5602,49.1789
2010-05-07,29.0248,30.4295
2010-05-06,29.5397,24.0723
2010-05-05,38.0191,32.5727
2010-05-04,38.7936,31.9740
2010-05-03,38.9004,49.5108
2010-04-30,34.0425,34.8960
2010-04-29,42.3327,32.2943
2010-04-28,61.0493,34.9371
2010-04-27,78.8609,59.7668
2010-04-26,85.9158,88.4439
2010-04-23,78.3296,88.3720
2010-04-22,64.7821,80.9315
2010-04-21,55.2609,65.6855
2010-04-20,56.8477,47.7293
2010-04-19,72.4607,52.3681
2010-04-16,86.2063,70.4457
2010-04-15,93.7611,94.5684
2010-04-14,91.3304,93.6048
2010-04-13,86.4848,93.1100
2010-04-12,80.9616,87.2763
2010-04-09,80.0575,79.0680
2010-04-08,84.0260,76.5405
2010-04-07,83.3316,84.5640
2010-04-06,75.8178,90.9734
2010-04-05,63.7015,74.4574
2010-04-01,57.9699,62.0226
2010-03-31,54.6978,54.6246
2010-03-30,54.6512,57.2625
2010-03-29,59.0789,52.2064
2010-03-26,68.8717,54.4846
2010-03-25,77.5760,70.5457
2010-03-24,79.6370,81.5846
2010-03-23,79.0084,80.5977
2010-03-22,82.1711,76.7288
2010-03-19,86.4519,79.6988
2010-03-18,88.9972,90.0856
2010-03-17,88.5082,89.5714
2010-03-16,88.9997,87.3347
2010-03-15,90.3908,88.6186
2010-03-12,90.1994,91.0457
2010-03-11,89.9086,91.5081
2010-03-10,90.3060,88.0444
2010-03-09,91.0916,90.1734
2010-03-08,89.8612,92.7003
2010-03-05,88.6974,90.4010
2010-03-04,86.9219,86.4823
2010-03-03,83.9910,89.2088
2010-03-02,76.3575,85.0745
2010-03-01,63.6184,77.6898
2010-02-26,55.8589,66.3080
2010-02-25,55.1048,46.8574
2010-02-24,70.2694,54.4114
2010-02-23,83.9828,64.0455
2010-02-22,94.9703,92.3512
2010-02-19,94.7310,95.5516
2010-02-18,93.3392,97.0083
2010-02-17,85.5727,91.6332
2010-02-16,75.5917,91.3760
2010-02-12,57.3343,73.7088
2010-02-11,43.9898,61.6904
2010-02-10,29.7731,36.6036
2010-02-09,30.2739,33.6755
2010-02-08,38.3878,19.0402
2010-02-05,57.3848,38.1061
2010-02-04,62.2024,58.0172
2010-02-03,51.5660,76.0312
2010-02-02,31.5674,52.5589
2010-02-01,19.0455,26.1079
2010-01-29,14.7360,16.0354
2010-01-28,11.3408,14.9933
2010-01-27,8.3628,13.1794
2010-01-26,9.3796,5.8496
2010-01-25,23.5312,6.0592
2010-01-22,39.8119,16.2298
2010-01-21,58.0442,48.3046
2010-01-20,63.2640,54.9013
2010-01-19,66.5301,70.9265
2010-01-15,64.0897,63.9643
2010-01-14,66.2610,64.6997
2010-01-13,76.0331,63.6052
2010-01-12,86.7630,70.4781
2010-01-11,95.3039,94.0159
2010-01-08,95.7953,95.7949
2010-01-07,85.7238,96.1009
2010-01-06,72.5465,95.4902
2010-01-05,57.1592,65.5803
2010-01-04,61.4937,56.5690
2009-12-31,71.8918,49.3282
2009-12-30,87.2330,78.5839
2009-12-29,93.0272,87.7633
2009-12-28,94.0670,95.3517
2009-12-24,86.1376,95.9667
2009-12-23,67.9487,90.8827
2009-12-22,48.6908,71.5634
2009-12-21,40.0808,41.3999
2009-12-18,52.2771,33.1090
2009-12-17,69.7666,45.7336
2009-12-16,80.0676,77.9886
2009-12-15,72.1186,85.5777
2009-12-14,53.6698,76.6364
2009-12-11,36.0067,54.1418
2009-12-10,29.1463,30.2313
2009-12-09,34.4040,23.6469
2009-12-08,47.4478,33.5608
2009-12-07,60.2993,46.0042
2009-12-04,68.2557,62.7783
2009-12-03,64.7287,72.1152
2009-12-02,58.6604,69.8734
2009-12-01,56.9133,52.1974
2009-11-30,66.4946,53.9105
2009-11-27,67.0432,64.6321
2009-11-25,59.5807,80.9412
2009-11-24,47.8486,55.5563
2009-11-23,52.4997,42.2446
2009-11-20,67.2554,45.7450
2009-11-19,78.3494,69.5094
2009-11-18,78.4482,86.5117
2009-11-17,73.2611,79.0272
2009-11-16,73.8259,69.8056
2009-11-13,81.8185,70.9505
2009-11-12,90.1667,80.7218
2009-11-11,95.9909,93.7833
2009-11-10,91.4501,95.9951
2009-11-09,80.3922,98.1942
2009-11-06,60.9764,80.1609
2009-11-05,43.0273,62.8215
2009-11-04,31.0568,39.9469
2009-11-03,23.3221,26.3135
2009-11-02,20.3579,26.9101
2009-10-30,12.7689,16.7427
2009-10-29,10.6508,17.4208
2009-10-28,15.1858,4.1431
2009-10-27,23.9579,10.3883
2009-10-26,34.8762,31.0261
2009-10-23,41.6356,30.4592
2009-10-22,56.0498,43.1432
2009-10-21,70.9462,51.3046
2009-10-20,83.4870,73.7017
2009-10-19,89.4947,87.8323
2009-10-16,89.8217,88.9270
2009-10-15,90.1645,91.7247
2009-10-14,90.8106,88.8134
2009-10-13,92.5848,89.9555
2009-10-12,91.7635,93.6631
2009-10-09,84.3203,94.1359
2009-10-08,67.5977,87.4915
2009-10-07,44.3092,71.3333
2009-10-06,28.0324,43.9684
2009-10-05,25.2418,17.6260
2009-10-02,37.3382,22.5027
2009-10-01,42.5104,35.5966
2009-09-30,39.3737,53.9152
2009-09-29,25.5839,38.0194
2009-09-28,25.7109,26.1866
2009-09-25,35.7130,12.5457
2009-09-24,57.8958,38.4004
2009-09-23,70.4455,56.1930
2009-09-22,80.6475,79.0940
2009-09-21,83.8421,76.0495
2009-09-18,90.5010,86.7991
2009-09-17,92.2754,88.6776
2009-09-16,94.6050,96.0265
2009-09-15,93.8844,92.1221
2009-09-14,94.8346,95.6665
2009-09-11,90.9332,93.8644
2009-09-10,79.9013,94.9728
2009-09-09,58.9712,83.9622
2009-09-08,34.7231,60.7689
2009-09-04,18.2527,32.1825
2009-09-03,16.7391,11.2180
2009-09-02,30.2502,11.3575
2009-09-01,49.5561,27.6419
2009-08-31,66.5702,51.7512
2009-08-28,76.1067,69.2751
2009-08-27,82.0583,78.6844
2009-08-26,85.0651,80.3605
2009-08-25,84.2247,87.1300
2009-08-24,73.9278,87.7049
2009-08-21,54.4243,77.8391
2009-08-20,38.7128,56.2394
2009-08-19,35.4442,29.1943
2009-08-18,46.6196,30.7046
2009-08-17,51.8752,46.4338
2009-08-14,49.4274,62.7204
2009-08-13,43.8338,46.4712
2009-08-12,49.0969,39.0904
2009-08-11,59.9965,45.9396
2009-08-10,71.1962,62.2608
2009-08-07,81.4684,71.7891
2009-08-06,86.4891,79.5387
2009-08-05,85.7608,93.0774
2009-08-04,78.0399,86.8512
2009-08-03,75.1234,77.3537
2009-07-31,78.8755,69.9149
2009-07-30,87.7465,78.1018
2009-07-29,94.0296,88.6099
2009-07-28,94.9212,96.5278
2009-07-27,92.8581,96.9511
2009-07-24,91.3319,91.2847
2009-07-23,93.0916,90.3385
2009-07-22,95.1309,92.3726
2009-07-21,96.3602,96.5637
2009-07-20,96.7720,96.4566
2009-07-17,97.7224,96.0605
2009-07-16,91.6319,97.7990
2009-07-15,76.7099,99.3076
2009-07-14,51.9915,77.7891
2009-07-13,30.9735,53.0331
2009-07-10,18.3628,25.1524
2009-07-09,13.2281,14.7352
2009-07-08,19.7646,15.2009
2009-07-07,30.7222,9.7483
2009-07-06,54.3927,34.3446
2009-07-02,71.5022,48.0737
2009-07-01,85.5708,80.7596
2009-06-30,81.3596,85.6734
2009-06-29,67.2524,90.2793
2009-06-26,42.4838,68.1262
2009-06-25,26.6025,43.3516
2009-06-24,20.9785,15.9735
2009-06-23,25.9486,20.4825
2009-06-22,24.4938,26.4795
2009-06-19,18.4637,30.8837
2009-06-18,16.8714,16.1183
2009-06-17,26.9902,8.3893
2009-06-16,44.0421,26.1066
2009-06-15,55.2298,46.4748
2009-06-12,58.8489,59.5450
2009-06-11,59.0959,59.6696
2009-06-10,61.3190,57.3321
2009-06-09,66.1610,60.2859
2009-06-08,73.7176,66.3389
2009-06-05,80.1134,71.8583
2009-06-04,87.5848,82.9555
2009-06-03,89.9162,85.5265
2009-06-02,84.4223,94.2726
2009-06-01,72.7424,89.9497
2009-05-29,55.4929,69.0448
2009-05-28,44.1750,59.2328
2009-05-27,34.5101,38.2011
2009-05-26,38.6910,35.0910
2009-05-22,50.9573,30.2380
2009-05-21,59.8658,50.7440
2009-05-20,55.7386,71.8898
2009-05-19,35.4919,56.9635
2009-05-18,23.1459,38.3624
2009-05-15,18.5676,11.1498
2009-05-14,33.7037,19.9254
2009-05-13,49.2226,24.6277
2009-05-12,70.1040,56.5580
2009-05-11,79.6645,66.4823
2009-05-08,89.6893,87.2718
2009-05-07,89.9506,85.2396
2009-05-06,87.5254,96.5567
2009-05-05,79.4323,88.0555
2009-05-04,72.0741,77.9641
2009-05-01,68.7951,72.2773
2009-04-30,68.0426,65.9808
2009-04-29,69.0769,68.1271
2009-04-28,65.6224,70.0200
2009-04-27,57.0956,69.0837
2009-04-24,43.1684,57.7634
2009-04-23,38.6458,44.4399
2009-04-22,43.0153,27.3019
2009-04-21,61.4571,44.1957
2009-04-20,70.8493,57.5482
2009-04-17,75.9117,82.6274
2009-04-16,75.2741,72.3723
2009-04-15,75.8352,72.7355
2009-04-14,72.1587,80.7144
2009-04-13,64.1073,74.0556
2009-04-09,65.0613,61.7060
2009-04-08,73.5976,56.5604
2009-04-07,81.0794,76.9176
2009-04-06,74.9637,87.3147
2009-04-03,57.7807,79.0061
2009-04-02,44.8231,58.5704
2009-04-01,45.9945,35.7658
2009-03-31,61.8992,40.1332
2009-03-30,76.1112,62.0845
2009-03-27,82.9579,83.4799
2009-03-26,77.8065,82.7690
2009-03-25,72.7398,82.6247
2009-03-24,66.6956,68.0258
2009-03-23,72.7500,67.5690
2009-03-20,80.0589,64.4920
2009-03-19,89.2608,86.1890
2009-03-18,90.9858,89.4957
2009-03-17,92.2147,92.0978
2009-03-16,91.9266,91.3639
2009-03-13,82.9043,93.1824
2009-03-12,66.9025,91.2334
2009-03-11,42.0152,64.2972
2009-03-10,26.8424,45.1770
2009-03-09,15.6167,16.5715
2009-03-06,13.3809,18.7787
2009-03-05,7.9249,11.4998
2009-03-04,7.4640,9.8643
2009-03-03,11.9277,2.4106
2009-03-02,24.9297,10.1171
2009-02-27,32.4239,23.2555
2009-02-26,33.0655,41.4164
2009-02-25,21.8011,32.5999
2009-02-24,14.8402,25.1803
2009-02-23,8.2916,7.6230
2009-02-20,10.3721,11.7174
2009-02-19,14.0856,5.5344
2009-02-18,22.6489,13.8644
2009-02-17,26.7808,22.8579
2009-02-13,33.4911,31.2245
2009-02-12,45.3219,26.2602
2009-02-11,66.7464,42.9885
2009-02-10,76.3560,66.7170
2009-02-09,71.7413,90.5336
2009-02-06,51.9359,71.8173
2009-02-05,35.3620,52.8729
2009-02-04,26.7662,31.1176
2009-02-03,33.8007,22.0954
2009-02-02,52.5501,27.0855
2009-01-30,71.0234,52.2213
2009-01-29,76.2979,78.3436
2009-01-28,68.1136,82.5055
2009-01-27,57.4484,68.0445
2009-01-26,46.0112,53.7909
2009-01-23,39.5467,50.5099
2009-01-22,30.9616,33.7327
2009-01-21,28.6971,34.3974
2009-01-20,22.8598,24.7548
2009-01-16,17.9401,26.9391
2009-01-15,11.8575,16.8855
2009-01-14,10.5188,9.9958
2009-01-13,14.1290,8.6913
2009-01-12,27.4894,12.8693
2009-01-09,46.2345,20.8263
2009-01-08,69.5369,48.7727
2009-01-07,83.4362,69.1045
2009-01-06,91.6837,90.7336
2009-01-05,86.5583,90.4706
2009-01-02,75.4927,93.8468
2008-12-31,54.6259,75.3575
2008-12-30,36.4854,57.2738
2008-12-29,23.3807,31.2464
2008-12-26,22.1551,20.9361
2008-12-24,28.8594,17.9597
2008-12-23,42.6758,27.5695
2008-12-22,58.6583,41.0490
2008-12-19,67.5102,59.4088
2008-12-18,66.1973,75.5171
2008-12-17,54.7850,67.6045
2008-12-16,52.0293,55.4703
2008-12-15,56.4215,41.2802
2008-12-12,69.5541,59.3374
2008-12-11,76.9012,68.6468
2008-12-10,77.4239,80.6781
2008-12-09,71.3971,81.3788
2008-12-08,60.5044,70.2148
2008-12-05,51.0148,62.5977
2008-12-04,47.5820,48.7007
2008-12-03,55.3245,41.7460
2008-12-02,73.7386,52.2992
2008-12-01,87.3820,71.9284
2008-11-28,88.0124,96.9882
2008-11-26,70.4879,93.2294
2008-11-25,44.3990,73.8197
2008-11-24,24.7138,44.4147
2008-11-21,18.1421,14.9627
2008-11-20,25.9000,14.7641
2008-11-19,36.8699,24.6994
2008-11-18,41.1086,38.2364
2008-11-17,37.6175,47.6740
2008-11-14,25.2677,37.4155
2008-11-13,19.3617,27.7629
2008-11-12,15.8691,10.6248
2008-11-11,19.4941,19.6974
2008-11-10,27.7541,17.2852
2008-11-07,45.9541,21.4998
2008-11-06,69.1989,44.4771
2008-11-05,83.5991,71.8854
2008-11-04,86.7539,91.2343
2008-11-03,83.5420,87.6776
2008-10-31,71.9934,81.3497
2008-10-30,57.0009,81.5987
2008-10-29,36.3252,53.0317
2008-10-28,27.8732,36.3722
2008-10-27,30.6683,19.5718
2008-10-24,42.1616,27.6755
2008-10-23,52.7303,44.7574
2008-10-22,55.6997,54.0519
2008-10-21,51.8239,59.3815
2008-10-20,50.1156,53.6658
2008-10-17,52.3148,42.4245
2008-10-16,57.1259,54.2565
2008-10-15,49.4304,60.2634
2008-10-14,32.7556,56.8576
2008-10-13,14.6546,31.1703
2008-10-10,8.4788,10.2388
2008-10-09,8.5710,2.5546
2008-10-08,12.0232,12.6430
2008-10-07,14.0606,10.5154
2008-10-06,22.5601,12.9113
2008-10-03,29.4623,18.7550
2008-10-02,33.9947,36.0139
2008-10-01,30.7390,33.6179
2008-09-30,32.7029,32.3523
2008-09-29,34.7861,26.2467
2008-09-26,41.2899,39.5097
2008-09-25,49.2152,38.6019
2008-09-24,59.4956,45.7580
2008-09-23,61.2354,63.2857
2008-09-22,52.6078,69.4430
2008-09-19,35.2560,50.9774
2008-09-18,31.0987,37.4030
2008-09-17,32.3556,17.3877
2008-09-16,43.1616,38.5055
2008-09-15,41.1084,41.1736
2008-09-12,38.0844,49.8057
2008-09-11,32.5533,32.3459
2008-09-10,32.1986,32.1017
2008-09-09,28.1644,33.2122
2008-09-08,24.5214,31.2818
2008-09-05,26.7067,19.9993
2008-09-04,40.9780,22.2830
2008-09-03,57.3403,37.8378
2008-09-02,66.3012,62.8133
2008-08-29,57.8024,71.3697
2008-08-28,48.4204,64.7206
2008-08-27,42.1529,37.3169
2008-08-26,46.6793,43.2236
2008-08-25,41.4286,45.9183
2008-08-22,32.2805,50.8960
2008-08-21,24.6103,27.4714
2008-08-20,30.4362,18.4742
2008-08-19,42.9240,27.8855
2008-08-18,51.4842,44.9490
2008-08-15,57.2705,55.9377
2008-08-14,65.0040,53.5658
2008-08-13,72.2246,62.3080
2008-08-12,77.3956,79.1383
2008-08-11,77.2790,75.2275
2008-08-08,76.6779,77.8211
2008-08-07,70.4249,78.7885
2008-08-06,60.0075,73.4241
2008-08-05,59.5832,59.0621
2008-08-04,63.8854,47.5362
2008-08-01,64.7752,72.1514
2008-07-31,48.7079,71.9685
2008-07-30,28.0354,50.2056
2008-07-29,23.7200,23.9494
2008-07-28,36.8536,9.9513
2008-07-25,63.5129,37.2593
2008-07-24,82.7852,63.3502
2008-07-23,93.0738,89.9291
2008-07-22,93.3937,95.0762
2008-07-21,83.2697,94.2160
2008-07-18,63.3771,90.8888
2008-07-17,38.8901,64.7043
2008-07-16,25.5923,34.5381
2008-07-15,22.5168,17.4279
2008-07-14,29.2494,24.8108
2008-07-11,31.4795,25.3118
2008-07-10,35.6903,37.6257
2008-07-09,28.8388,31.5011
2008-07-08,25.1113,37.9441
2008-07-07,17.6201,17.0713
2008-07-03,18.0327,20.3184
2008-07-02,13.7709,15.4705
2008-07-01,14.2379,18.3092
2008-06-30,15.0724,7.5331
2008-06-27,20.2534,16.8713
2008-06-26,18.5517,20.8127
2008-06-25,16.9043,23.0763
2008-06-24,15.8002,11.7661
2008-06-23,23.9084,15.8706
2008-06-20,35.8695,19.7638
2008-06-19,52.5978,36.0908
2008-06-18,59.0881,51.7538
2008-06-17,51.3436,69.9488
2008-06-16,31.0431,55.5617
2008-06-13,16.4686,28.5203
2008-06-12,11.1009,9.0471
2008-06-11,21.5767,11.8383
2008-06-10,30.9785,12.4174
2008-06-09,42.3021,40.4743
2008-06-06,37.5056,40.0437
2008-06-05,39.8057,46.3885
2008-06-04,46.0973,26.0847
2008-06-03,59.2339,46.9439
2008-06-02,58.9448,65.2634
2008-05-30,44.5007,65.4945
2008-05-29,26.8887,46.0766
2008-05-28,13.5063,21.9309
2008-05-27,10.2928,12.6587
2008-05-23,16.6459,5.9295
2008-05-22,35.8109,12.2904
2008-05-21,61.2483,31.7179
2008-05-20,80.0976,63.4244
2008-05-19,83.3353,88.6026
2008-05-16,73.0731,88.2657
2008-05-15,56.5997,73.1375
2008-05-14,41.9961,57.8161
2008-05-13,29.3868,38.8456
2008-05-12,31.7254,29.3267
2008-05-09,41.3165,19.9881
2008-05-08,59.9978,45.8613
2008-05-07,71.0350,58.1001
2008-05-06,75.9615,76.0321
2008-05-05,73.2047,78.9728
2008-05-02,67.5426,72.8797
2008-05-01,69.7283,67.7617
2008-04-30,74.3544,61.9863
2008-04-29,78.5092,79.4369
2008-04-28,73.5627,81.6400
2008-04-25,70.1247,74.4509
2008-04-24,72.8090,64.5973
2008-04-23,81.7812,71.3258
2008-04-22,89.0556,82.5040
2008-04-21,84.9009,91.5139
2008-04-18,67.9405,93.1488
2008-04-17,40.3036,70.0399
2008-04-16,21.0237,40.6328
2008-04-15,12.3665,10.2382
2008-04-14,16.2331,12.2000
2008-04-11,24.7445,14.6612
2008-04-10,40.4660,21.8380
2008-04-09,60.7163,37.7344
2008-04-08,76.5056,61.8258
2008-04-07,85.9792,82.5887
2008-04-04,81.3551,85.1023
2008-04-03,67.0991,90.2467
2008-04-02,45.2813,68.7162
2008-04-01,36.0935,42.3342
2008-03-31,45.3703,24.7936
2008-03-28,65.2805,41.1528
2008-03-27,81.3578,70.1645
2008-03-26,83.0014,84.5243
2008-03-25,80.5516,89.3848
2008-03-24,69.8057,75.0952
2008-03-20,61.2142,77.1748
2008-03-19,49.0365,57.1471
2008-03-18,47.2977,49.3206
2008-03-17,52.7840,40.6419
2008-03-14,53.4223,51.9307
2008-03-13,45.6451,65.7794
2008-03-12,25.9656,42.5569
2008-03-11,18.0475,28.5990
2008-03-10,15.4711,6.7410
2008-03-07,21.8504,18.8024
2008-03-06,20.9986,20.8698
2008-03-05,24.1667,25.8791
2008-03-04,33.4297,16.2470
2008-03-03,54.9798,30.3740
2008-02-29,74.9645,53.6683
2008-02-28,84.6638,80.8971
2008-02-27,77.3924,90.3282
2008-02-26,64.4505,82.7660
2008-02-25,50.7519,59.0830
2008-02-22,49.5859,51.5024
2008-02-21,49.4472,41.6703
2008-02-20,59.4644,55.5851
2008-02-19,65.9703,51.0864
2008-02-15,71.4063,71.7218
2008-02-14,61.3350,75.1026
2008-02-13,45.0954,67.3944
2008-02-12,27.8381,41.5080
2008-02-11,17.6142,26.3838
2008-02-08,17.9903,15.6225
2008-02-07,32.6473,10.8363
2008-02-06,58.2744,27.5123
2008-02-05,75.8197,59.5932
2008-02-04,82.0557,87.7177
2008-02-01,78.5471,80.1482
2008-01-31,78.5311,78.3011
2008-01-30,77.1898,77.1920
2008-01-29,73.0002,80.1001
2008-01-28,63.9347,74.2774
2008-01-25,49.6829,64.6231
2008-01-24,32.7242,52.9035
2008-01-23,18.2786,31.5220
2008-01-22,10.1193,13.7470
2008-01-18,15.6527,9.5667
2008-01-17,25.8568,7.0442
2008-01-16,43.4881,30.3471
2008-01-15,49.5921,40.1791
2008-01-14,47.8623,59.9381
2008-01-11,34.4180,48.6592
2008-01-10,20.4677,34.9897
2008-01-09,11.8898,19.6050
2008-01-08,7.4820,6.8083
2008-01-07,8.3405,9.2561
2008-01-04,12.0827,6.3817
2008-01-03,22.0388,9.3837
2008-01-02,40.7941,20.4829
2007-12-31,61.9820,36.2500
2007-12-28,82.5635,65.6495
2007-12-27,87.8101,84.0465
2007-12-26,79.6114,97.9947
2007-12-24,58.6767,81.3893
2007-12-21,38.0149,59.4503
2007-12-20,21.1133,35.1905
2007-12-19,13.5355,19.4038
2007-12-18,14.8395,8.7456
2007-12-17,22.0293,12.4572
2007-12-14,34.5957,23.3156
2007-12-13,49.6400,30.3150
2007-12-12,70.9358,50.1565
2007-12-11,84.6354,68.4485
2007-12-10,88.3757,94.2024
2007-12-07,81.4389,91.2552
2007-12-06,75.8664,79.6694
2007-12-05,78.6739,73.3922
2007-12-04,85.3849,74.5375
2007-12-03,86.9326,88.0921
2007-11-30,73.7681,93.5252
2007-11-29,54.1052,79.1806
2007-11-28,34.1607,48.5986
2007-11-27,27.2783,34.5366
2007-11-26,19.6133,19.3469
2007-11-23,20.9801,27.9512
2007-11-21,18.9804,11.5418
2007-11-20,28.5800,23.4473
2007-11-19,36.1637,21.9520
2007-11-16,41.7180,40.3407
2007-11-15,35.2982,46.1983
2007-11-14,24.6418,38.6150
2007-11-13,16.5164,21.0813
2007-11-12,18.8012,14.2291
2007-11-09,21.6746,14.2389
2007-11-08,27.6120,27.9357
2007-11-07,24.0491,22.8493
2007-11-06,30.4129,32.0509
2007-11-05,38.9104,17.2470
2007-11-02,62.2806,41.9409
2007-11-01,78.0771,57.5432
2007-10-31,85.7857,87.3576
2007-10-30,78.6830,89.3306
2007-10-29,65.2542,80.6690
2007-10-26,52.1780,66.0495
2007-10-25,38.5447,49.0441
2007-10-24,29.2342,41.4403
2007-10-23,22.9000,25.1497
2007-10-22,22.5576,21.1125
2007-10-19,22.0125,22.4378
2007-10-18,23.3516,24.1226
2007-10-17,27.1455,19.4772
2007-10-16,39.9315,26.4551
2007-10-15,55.7552,35.5042
2007-10-12,71.9778,57.8350
2007-10-11,80.5514,73.9265
2007-10-10,81.2630,84.1719
2007-10-09,78.7373,83.5558
2007-10-08,76.9284,76.0613
2007-10-05,79.6329,76.5950
2007-10-04,83.1172,78.1290
2007-10-03,86.4899,84.1747
2007-10-02,85.8146,87.0477
2007-10-01,79.5323,88.2472
2007-09-28,69.5655,82.1488
2007-09-27,62.0326,68.2011
2007-09-26,63.3978,58.3466
2007-09-25,70.2026,59.5501
2007-09-24,78.7405,72.2967
2007-09-21,82.5569,78.7610
2007-09-20,84.6447,85.1637
2007-09-19,83.3770,83.7459
2007-09-18,83.7590,85.0245
2007-09-17,81.0135,81.3605
2007-09-14,72.0366,84.8919
2007-09-13,54.4376,76.7880
2007-09-12,39.0261,54.4297
2007-09-11,35.6037,32.0951
2007-09-10,48.4810,30.5536
2007-09-07,64.5846,44.1624
2007-09-06,75.2104,70.7271
2007-09-05,74.5188,78.8643
2007-09-04,61.7662,76.0399
2007-08-31,51.5223,68.6524
2007-08-30,47.4010,40.6063
2007-08-29,61.9104,45.3082
2007-08-28,78.2940,56.2886
2007-08-27,89.9488,84.1345
2007-08-24,92.6254,94.4589
2007-08-23,89.5906,91.2531
2007-08-22,82.3113,92.1642
2007-08-21,65.3405,85.3547
2007-08-20,41.9400,69.4149
2007-08-17,22.6038,41.2518
2007-08-16,16.1879,15.1533
2007-08-15,22.1557,11.4063
2007-08-14,36.0805,22.0042
2007-08-13,51.6569,33.0565
2007-08-10,67.1643,53.1808
2007-08-09,65.8341,68.7335
2007-08-08,57.7265,79.5787
2007-08-07,42.3672,49.1902
2007-08-06,37.2471,44.4104
2007-08-03,28.8114,33.5008
2007-08-02,20.3010,33.8299
2007-08-01,13.7137,19.1034
2007-07-31,12.6406,7.9696
2007-07-30,15.8560,14.0683
2007-07-27,20.1058,15.8839
2007-07-26,22.6896,17.6157
2007-07-25,33.8204,26.8178
2007-07-24,44.8236,23.6353
2007-07-23,64.5027,51.0082
2007-07-20,75.0436,59.8274
2007-07-19,84.9645,82.6725
2007-07-18,88.6688,82.6308
2007-07-17,87.6946,89.5901
2007-07-16,73.9296,93.7855
2007-07-13,57.9199,79.7084
2007-07-12,52.1569,48.2949
2007-07-11,67.5314,45.7563
2007-07-10,84.3540,62.4195
2007-07-09,96.1774,94.4185
2007-07-06,93.0045,96.2240
2007-07-05,84.7151,97.8896
2007-07-03,71.1247,84.8998
2007-07-02,56.0356,71.3559
2007-06-29,40.4269,57.1184
2007-06-28,23.7579,39.6325
2007-06-27,18.0654,24.5299
2007-06-26,16.3501,7.1114
2007-06-25,29.7906,22.5550
2007-06-22,41.6405,19.3839
2007-06-21,64.0570,47.4329
2007-06-20,77.3420,58.1047
2007-06-19,88.2906,86.6335
2007-06-18,81.4567,87.2879
2007-06-15,68.9489,90.9505
2007-06-14,48.9738,66.1318
2007-06-13,35.9101,49.7644
2007-06-12,25.0035,31.0253
2007-06-11,23.7156,26.9405
2007-06-08,34.3203,17.0447
2007-06-07,56.5501,27.1618
2007-06-06,77.1017,58.7545
2007-06-05,86.7280,83.7340
2007-06-04,83.6072,88.8165
2007-06-01,73.7896,87.6335
2007-05-31,55.1023,74.3716
2007-05-30,41.8009,59.3636
2007-05-29,38.1175,31.5716
2007-05-25,52.0590,34.4674
2007-05-24,69.9089,48.3136
2007-05-23,83.4373,73.3960
2007-05-22,90.0776,88.0172
2007-05-21,85.3702,88.8986
2007-05-18,76.9817,93.3170
2007-05-17,63.5009,73.8950
2007-05-16,51.8818,63.7332
2007-05-15,48.1941,52.8746
2007-05-14,50.6077,39.0376
2007-05-11,68.2274,52.6703
2007-05-10,80.4872,60.1151
2007-05-09,91.3346,91.8969
2007-05-08,90.5031,89.4496
2007-05-07,85.9384,92.6573
2007-05-04,73.5388,89.4024
2007-05-03,61.9940,75.7555
2007-05-02,59.5733,55.4587
2007-05-01,70.6753,54.7678
2007-04-30,80.4553,68.4935
2007-04-27,84.0856,88.7648
2007-04-26,81.2276,84.1076
2007-04-25,81.2805,79.3843
2007-04-24,84.9550,80.1908
2007-04-23,87.7080,84.2664
2007-04-20,91.0111,90.4078
2007-04-19,93.1766,88.4497
2007-04-18,96.0862,94.1757
2007-04-17,89.1539,96.9044
2007-04-16,81.3081,97.1784
2007-04-13,72.8461,73.3789
2007-04-12,79.9974,73.3670
2007-04-11,86.8860,71.7923
2007-04-10,94.5394,94.8328
2007-04-09,89.8296,94.0331
2007-04-05,79.3184,94.7524
2007-04-04,62.4546,80.7032
2007-04-03,45.6063,62.4995
2007-04-02,37.3951,44.1610
2007-03-30,41.9874,30.1584
2007-03-29,60.3490,37.8658
2007-03-28,79.3984,57.9380
2007-03-27,91.6012,85.2433
2007-03-26,95.1591,95.0140
2007-03-23,95.0263,94.5464
2007-03-22,90.1251,95.9169
2007-03-21,80.6045,94.6156
2007-03-20,67.0840,79.8429
2007-03-19,52.9433,67.3550
2007-03-16,46.1728,54.0540
2007-03-15,47.1213,37.4209
2007-03-14,62.6669,47.0435
2007-03-13,70.6222,56.8995
2007-03-12,72.1088,84.0577
2007-03-09,55.4299,70.9094
2007-03-08,38.4185,61.3593
2007-03-07,22.1644,34.0210
2007-03-06,17.6806,19.8751
2007-03-05,18.4734,12.5971
