time,ADX
2006-05-02,5.8169
2006-05-01,5.9044
2006-04-28,5.9934
2006-04-27,6.0655
2006-04-26,6.1456
2006-04-25,6.1849
2006-04-24,6.2260
2006-04-21,6.2359
2006-04-20,6.2264
2006-04-19,6.2167
2006-04-18,6.2546
2006-04-17,6.3017
2006-04-13,6.3582
2006-04-12,6.4330
2006-04-11,6.5294
2006-04-10,6.6274
2006-04-07,6.6835
2006-04-06,6.7334
2006-04-05,6.7258
2006-04-04,6.7007
2006-04-03,6.7081
2006-03-31,6.7017
2006-03-30,6.7342
2006-03-29,6.7542
2006-03-28,6.8036
2006-03-27,6.8537
2006-03-24,6.8543
2006-03-23,6.8549
2006-03-22,6.8646
2006-03-21,6.8744
2006-03-20,6.8843
2006-03-17,6.8417
2006-03-16,6.7865
2006-03-15,6.7304
2006-03-14,6.7072
2006-03-13,6.7197
2006-03-10,6.7974
2006-03-09,6.8952
2006-03-08,7.0048
2006-03-07,7.1158
2006-03-06,7.2275
2006-03-03,7.3126
2006-03-02,7.3442
2006-03-01,7.4128
2006-02-28,7.4826
2006-02-27,7.5536
2006-02-24,7.5560
2006-02-23,7.5902
2006-02-22,7.6250
2006-02-21,7.6604
2006-02-17,7.7092
2006-02-16,7.7417
2006-02-15,7.7751
2006-02-14,7.8563
2006-02-13,7.9549
2006-02-10,8.0577
2006-02-09,8.1622
2006-02-08,8.2864
2006-02-07,8.3921
2006-02-06,8.4954
2006-02-03,8.6308
2006-02-02,8.7685
2006-02-01,8.8680
2006-01-31,8.9071
2006-01-30,8.9469
2006-01-27,8.9443
2006-01-26,8.9502
2006-01-25,9.0116
2006-01-24,9.1006
2006-01-23,9.1632
2006-01-20,9.2456
2006-01-19,9.3295
2006-01-18,9.3042
2006-01-17,9.3055
2006-01-13,9.2620
2006-01-12,9.1885
2006-01-11,9.0978
2006-01-10,8.9837
2006-01-09,8.8924
2006-01-06,8.7922
2006-01-05,8.7147
2006-01-04,8.6852
2006-01-03,8.6637
2005-12-30,8.6704
2005-12-29,8.7701
2005-12-28,8.8209
2005-12-27,8.8564
2005-12-23,8.8926
2005-12-22,8.8649
2005-12-21,8.8456
2005-12-20,8.8261
2005-12-19,8.8374
2005-12-16,8.8349
2005-12-15,8.7771
2005-12-14,8.7154
2005-12-13,8.6526
2005-12-12,8.6085
2005-12-09,8.6088
2005-12-08,8.6134
2005-12-07,8.6180
2005-12-06,8.6093
2005-12-05,8.5408
2005-12-02,8.5127
2005-12-01,8.4621
2005-11-30,8.4142
2005-11-29,8.3933
2005-11-28,8.3185
2005-11-25,8.2425
2005-11-23,8.1085
2005-11-22,7.9722
2005-11-21,7.8774
2005-11-18,7.8124
2005-11-17,7.7800
2005-11-16,7.7834
2005-11-15,7.8486
2005-11-14,7.9149
2005-11-11,7.9480
2005-11-10,7.9903
2005-11-09,8.0520
2005-11-08,8.1486
2005-11-07,8.2691
2005-11-04,8.3843
2005-11-03,8.5112
2005-11-02,8.6383
2005-11-01,8.7462
2005-10-31,8.8081
2005-10-28,8.8711
2005-10-27,8.8526
2005-10-26,8.7955
2005-10-25,8.8057
2005-10-24,8.7979
2005-10-21,8.7772
2005-10-20,8.6665
2005-10-19,8.5538
2005-10-18,8.4284
2005-10-17,8.3403
2005-10-14,8.2849
2005-10-13,8.2003
2005-10-12,8.0602
2005-10-11,7.9466
2005-10-10,7.8831
2005-10-07,7.8353
2005-10-06,7.8172
2005-10-05,7.7989
2005-10-04,7.8657
2005-10-03,7.9464
2005-09-30,7.9469
2005-09-29,7.9721
2005-09-28,8.0033
2005-09-27,8.0867
2005-09-26,8.1770
2005-09-23,8.2636
2005-09-22,8.3766
2005-09-21,8.5064
2005-09-20,8.6069
2005-09-19,8.6357
2005-09-16,8.6072
2005-09-15,8.5722
2005-09-14,8.5751
2005-09-13,8.5681
2005-09-12,8.5222
2005-09-09,8.4122
2005-09-08,8.3003
2005-09-07,8.2276
2005-09-06,8.1423
2005-09-02,8.0766
2005-09-01,8.0677
2005-08-31,8.0586
2005-08-30,8.0946
2005-08-29,8.1864
2005-08-26,8.2764
2005-08-25,8.3482
2005-08-24,8.3814
2005-08-23,8.4151
2005-08-22,8.4113
2005-08-19,8.3920
2005-08-18,8.3969
2005-08-17,8.4175
2005-08-16,8.4226
2005-08-15,8.4206
2005-08-12,8.3651
2005-08-11,8.3086
2005-08-10,8.2327
2005-08-09,8.1554
2005-08-08,8.1273
2005-08-05,8.1096
2005-08-04,8.0703
2005-08-03,7.9591
2005-08-02,7.8038
2005-08-01,7.6524
2005-07-29,7.5298
2005-07-28,7.4023
2005-07-27,7.2602
2005-07-26,7.1579
2005-07-25,7.0723
2005-07-22,6.9854
2005-07-21,6.9207
2005-07-20,6.8550
2005-07-19,6.7882
2005-07-18,6.7554
2005-07-15,6.7360
2005-07-14,6.7003
2005-07-13,6.6639
2005-07-12,6.6764
2005-07-11,6.6890
2005-07-08,6.7337
2005-07-07,6.8226
2005-07-06,6.8732
2005-07-05,6.9835
2005-07-01,7.0957
2005-06-30,7.1667
2005-06-29,7.2388
2005-06-28,7.3586
2005-06-27,7.4763
2005-06-24,7.5417
2005-06-23,7.6281
2005-06-22,7.7383
2005-06-21,7.7741
2005-06-20,7.8264
2005-06-17,7.8796
2005-06-16,7.9317
2005-06-15,8.0322
2005-06-14,8.1606
2005-06-13,8.2812
2005-06-10,8.4135
2005-06-09,8.5432
2005-06-08,8.6690
2005-06-07,8.8111
2005-06-06,8.9404
2005-06-03,9.0474
2005-06-02,9.1676
2005-06-01,9.3140
2005-05-31,9.4630
2005-05-27,9.5706
2005-05-26,9.7033
2005-05-25,9.8343
2005-05-24,9.9365
2005-05-23,10.0638
2005-05-20,10.1934
2005-05-19,10.2858
2005-05-18,10.3789
2005-05-17,10.4535
2005-05-16,10.4398
2005-05-13,10.3655
2005-05-12,10.2755
2005-05-11,10.2468
2005-05-10,10.2061
2005-05-09,10.1942
2005-05-06,10.2187
2005-05-05,10.2435
2005-05-04,10.2688
2005-05-03,10.2771
2005-05-02,10.2227
2005-04-29,10.1389
2005-04-28,10.0109
2005-04-27,9.9016
2005-04-26,9.7967
2005-04-25,9.7289
2005-04-22,9.6546
2005-04-21,9.5503
2005-04-20,9.4443
2005-04-19,9.3052
2005-04-18,9.2137
2005-04-15,9.0798
2005-04-14,8.9544
2005-04-13,8.9340
2005-04-12,8.9709
2005-04-11,9.0084
2005-04-08,9.0947
2005-04-07,9.1979
2005-04-06,9.3196
2005-04-05,9.4268
2005-04-04,9.4971
2005-04-01,9.5347
2005-03-31,9.5861
2005-03-30,9.6972
2005-03-29,9.7900
2005-03-28,9.8699
2005-03-24,9.9994
2005-03-23,10.1310
2005-03-22,10.2395
2005-03-21,10.3678
2005-03-18,10.5435
2005-03-17,10.6965
2005-03-16,10.8289
2005-03-15,10.9635
2005-03-14,11.0190
2005-03-11,11.0978
2005-03-10,11.1779
2005-03-09,11.2373
2005-03-08,11.2616
2005-03-07,11.2007
2005-03-04,11.1121
2005-03-03,11.0457
2005-03-02,11.0293
2005-03-01,11.0126
2005-02-28,11.0160
2005-02-25,11.0244
2005-02-24,11.0226
2005-02-23,11.0889
2005-02-22,11.1987
2005-02-18,11.3103
2005-02-17,11.3312
2005-02-16,11.3274
2005-02-15,11.2912
2005-02-14,11.2510
2005-02-11,11.2417
2005-02-10,11.2322
2005-02-09,11.2790
2005-02-08,11.3265
2005-02-07,11.3128
2005-02-04,11.3044
2005-02-03,11.2996
2005-02-02,11.3550
2005-02-01,11.3879
2005-01-31,11.4504
2005-01-28,11.5655
2005-01-27,11.7241
2005-01-26,11.8586
2005-01-25,12.0052
2005-01-24,12.1649
2005-01-21,12.3354
2005-01-20,12.4817
2005-01-19,12.5924
2005-01-18,12.6266
2005-01-14,12.6615
2005-01-13,12.7623
2005-01-12,12.8647
2005-01-11,12.9689
2005-01-10,13.0413
2005-01-07,13.0838
2005-01-06,13.1420
2005-01-05,13.1933
2005-01-04,13.2423
2005-01-03,13.2807
2004-12-31,13.2115
2004-12-30,13.0519
2004-12-29,12.8752
2004-12-28,12.7088
2004-12-27,12.5411
2004-12-23,12.3706
2004-12-22,12.1676
2004-12-21,11.9719
2004-12-20,11.7993
2004-12-17,11.6362
2004-12-16,11.4713
2004-12-15,11.2666
2004-12-14,11.0648
2004-12-13,10.8657
2004-12-10,10.6940
2004-12-09,10.5549
2004-12-08,10.4180
2004-12-07,10.3108
2004-12-06,10.2019
2004-12-03,10.0336
2004-12-02,9.8441
2004-12-01,9.6640
2004-11-30,9.4970
2004-11-29,9.3899
2004-11-26,9.2809
2004-11-24,9.1085
2004-11-23,8.9535
2004-11-22,8.8105
2004-11-19,8.6717
2004-11-18,8.5216
2004-11-17,8.2911
2004-11-16,8.0568
2004-11-15,7.8400
2004-11-12,7.5870
2004-11-11,7.3312
2004-11-10,7.1139
2004-11-09,6.9193
2004-11-08,6.7227
2004-11-05,6.5332
2004-11-04,6.3404
2004-11-03,6.1880
2004-11-02,6.1041
2004-11-01,6.0567
2004-10-29,6.0474
2004-10-28,6.0493
2004-10-27,6.0552
2004-10-26,6.0857
2004-10-25,6.1720
2004-10-22,6.1682
2004-10-21,6.1952
2004-10-20,6.2407
2004-10-19,6.2558
2004-10-18,6.3252
2004-10-15,6.3729
2004-10-14,6.4130
2004-10-13,6.4537
2004-10-12,6.5409
2004-10-11,6.6356
2004-10-08,6.6909
2004-10-07,6.7471
2004-10-06,6.7361
2004-10-05,6.7081
2004-10-04,6.7040
2004-10-01,6.6999
2004-09-30,6.7457
2004-09-29,6.8306
2004-09-28,6.9070
2004-09-27,6.9646
2004-09-24,7.0352
2004-09-23,7.1391
2004-09-22,7.2435
2004-09-21,7.3538
2004-09-20,7.4039
2004-09-17,7.4733
2004-09-16,7.5229
2004-09-15,7.5983
2004-09-14,7.6750
2004-09-13,7.7211
2004-09-10,7.7681
2004-09-09,7.8424
2004-09-08,7.9416
2004-09-07,8.0259
2004-09-03,8.1116
2004-09-02,8.2179
2004-09-01,8.3358
2004-08-31,8.4397
2004-08-30,8.5145
2004-08-27,8.6162
2004-08-26,8.7519
2004-08-25,8.8723
2004-08-24,8.9918
2004-08-23,9.0811
2004-08-20,9.1827
2004-08-19,9.2792
2004-08-18,9.3469
2004-08-17,9.4157
2004-08-16,9.4347
2004-08-13,9.4158
2004-08-12,9.3105
2004-08-11,9.2138
2004-08-10,9.1310
2004-08-09,9.0468
2004-08-06,8.8972
2004-08-05,8.7450
2004-08-04,8.6779
2004-08-03,8.6767
2004-08-02,8.7145
2004-07-30,8.7528
2004-07-29,8.7601
2004-07-28,8.7660
2004-07-27,8.7416
2004-07-26,8.7022
2004-07-23,8.6166
2004-07-22,8.5543
2004-07-21,8.4941
2004-07-20,8.4844
2004-07-19,8.4255
2004-07-16,8.3428
2004-07-15,8.2824
2004-07-14,8.2509
2004-07-13,8.2251
2004-07-12,8.2269
2004-07-09,8.2275
2004-07-08,8.2410
2004-07-07,8.2548
2004-07-06,8.3020
2004-07-02,8.3499
2004-07-01,8.4537
2004-06-30,8.5592
2004-06-29,8.6822
2004-06-28,8.8174
2004-06-25,8.9548
2004-06-24,9.1044
2004-06-23,9.2241
2004-06-22,9.3523
2004-06-21,9.4823
2004-06-18,9.6420
2004-06-17,9.8033
2004-06-16,9.9412
2004-06-15,10.1016
2004-06-14,10.2647
2004-06-10,10.4257
2004-06-09,10.5654
2004-06-08,10.7074
2004-06-07,10.8283
2004-06-04,10.9597
2004-06-03,11.1378
2004-06-02,11.2980
2004-06-01,11.4718
2004-05-28,11.6194
2004-05-27,11.7943
2004-05-26,11.9722
2004-05-25,12.1144
2004-05-24,12.2432
2004-05-21,12.3042
2004-05-20,12.3568
2004-05-19,12.3696
2004-05-18,12.3968
2004-05-17,12.3540
2004-05-14,12.3104
2004-05-13,12.3066
2004-05-12,12.3190
2004-05-11,12.3007
2004-05-10,12.3327
2004-05-07,12.3652
2004-05-06,12.4928
2004-05-05,12.6635
2004-05-04,12.8544
2004-05-03,13.0486
2004-04-30,13.2427
2004-04-29,13.4402
2004-04-28,13.6453
2004-04-27,13.8226
2004-04-26,13.9193
2004-04-23,14.0255
2004-04-22,14.1503
2004-04-21,14.2772
2004-04-20,14.5001
2004-04-19,14.7145
2004-04-16,14.8611
2004-04-15,15.0102
2004-04-14,15.1767
2004-04-13,15.3545
2004-04-12,15.5018
2004-04-08,15.5784
2004-04-07,15.6562
2004-04-06,15.7103
2004-04-05,15.7336
2004-04-02,15.7572
2004-04-01,15.8093
2004-03-31,15.9086
2004-03-30,16.0347
2004-03-29,16.1800
2004-03-26,16.3448
2004-03-25,16.5618
2004-03-24,16.8098
2004-03-23,17.0572
2004-03-22,17.3343
2004-03-19,17.6162
2004-03-18,17.8036
2004-03-17,17.9709
2004-03-16,18.1411
2004-03-15,18.3824
2004-03-12,18.6232
2004-03-11,18.8463
2004-03-10,19.0733
2004-03-09,19.1946
2004-03-08,19.2145
2004-03-05,19.1559
2004-03-04,19.0818
2004-03-03,19.0483
2004-03-02,19.0275
2004-03-01,18.9784
2004-02-27,18.9284
2004-02-26,18.9069
2004-02-25,18.9081
2004-02-24,18.9197
2004-02-23,18.9351
2004-02-20,18.9318
2004-02-19,18.9135
2004-02-18,18.8354
2004-02-17,18.7351
2004-02-13,18.6331
2004-02-12,18.5390
2004-02-11,18.3804
2004-02-10,18.2191
2004-02-09,18.1084
2004-02-06,18.0079
2004-02-05,17.9134
2004-02-04,17.8731
2004-02-03,17.8299
2004-02-02,17.7365
2004-01-30,17.6415
2004-01-29,17.5844
2004-01-28,17.5262
2004-01-27,17.4367
2004-01-26,17.2080
2004-01-23,16.9754
2004-01-22,16.7609
2004-01-21,16.4922
2004-01-20,16.2244
2004-01-16,15.9788
2004-01-15,15.7425
2004-01-14,15.5141
2004-01-13,15.3100
2004-01-12,15.1100
2004-01-09,14.8614
2004-01-08,14.6087
2004-01-07,14.3199
2004-01-06,14.0496
2004-01-05,13.7590
2004-01-02,13.4727
2003-12-31,13.1956
2003-12-30,12.9403
2003-12-29,12.6926
2003-12-26,12.4419
2003-12-24,12.2349
2003-12-23,12.0336
2003-12-22,11.8289
2003-12-19,11.6384
2003-12-18,11.4531
2003-12-17,11.2715
2003-12-16,11.1458
2003-12-15,11.0208
2003-12-12,10.8937
2003-12-11,10.8020
2003-12-10,10.7140
2003-12-09,10.6758
2003-12-08,10.5995
2003-12-05,10.5333
2003-12-04,10.4660
2003-12-03,10.3780
2003-12-02,10.2790
2003-12-01,10.1925
2003-11-28,10.1080
2003-11-26,10.0678
2003-11-25,10.0373
2003-11-24,10.0001
2003-11-21,9.9904
2003-11-20,10.0523
2003-11-19,10.1023
2003-11-18,10.1659
2003-11-17,10.2306
2003-11-14,10.2892
2003-11-13,10.2749
2003-11-12,10.2314
2003-11-11,10.1895
2003-11-10,10.1981
2003-11-07,10.1945
2003-11-06,10.1517
2003-11-05,10.1243
2003-11-04,10.1171
2003-11-03,10.0695
2003-10-31,10.0210
2003-10-30,10.0103
2003-10-29,10.0007
2003-10-28,10.0047
2003-10-27,10.0228
2003-10-24,10.0840
2003-10-23,10.1654
2003-10-22,10.2068
2003-10-21,10.2351
2003-10-20,10.1824
2003-10-17,10.1464
2003-10-16,10.1073
2003-10-15,10.0238
2003-10-14,9.9389
2003-10-13,9.8712
2003-10-10,9.8049
2003-10-09,9.7726
2003-10-08,9.7398
2003-10-07,9.7428
2003-10-06,9.7494
2003-10-03,9.7408
2003-10-02,9.7320
2003-10-01,9.8010
2003-09-30,9.8881
2003-09-29,10.0327
2003-09-26,10.1544
2003-09-25,10.2949
2003-09-24,10.4012
2003-09-23,10.4797
2003-09-22,10.4913
2003-09-19,10.5032
2003-09-18,10.4384
2003-09-17,10.3731
2003-09-16,10.3454
2003-09-15,10.3246
2003-09-12,10.3482
2003-09-11,10.3727
2003-09-10,10.3803
2003-09-09,10.3879
2003-09-08,10.3332
2003-09-05,10.2761
2003-09-04,10.2315
2003-09-03,10.1642
2003-09-02,10.0958
2003-08-29,10.0539
2003-08-28,10.0700
2003-08-27,10.1073
2003-08-26,10.1725
2003-08-25,10.2393
2003-08-22,10.2852
2003-08-21,10.3079
2003-08-20,10.2961
2003-08-19,10.3095
2003-08-18,10.3242
2003-08-15,10.3515
2003-08-14,10.4132
2003-08-13,10.4780
2003-08-12,10.5415
2003-08-11,10.6148
2003-08-08,10.7100
2003-08-07,10.8274
2003-08-06,10.9711
2003-08-05,11.1171
2003-08-04,11.2474
2003-08-01,11.3718
2003-07-31,11.4440
2003-07-30,11.4772
2003-07-29,11.5588
2003-07-28,11.6418
2003-07-25,11.6821
2003-07-24,11.7309
2003-07-23,11.7637
2003-07-22,11.8323
2003-07-21,11.9020
2003-07-18,11.9729
2003-07-17,12.0178
2003-07-16,12.0643
2003-07-15,12.0633
2003-07-14,12.0282
2003-07-11,11.9855
2003-07-10,11.9939
2003-07-09,12.0023
2003-07-08,11.9435
2003-07-07,11.8889
2003-07-03,11.8449
2003-07-02,11.8373
2003-07-01,11.8340
2003-06-30,11.8683
2003-06-27,11.8511
2003-06-26,11.8305
2003-06-25,11.8177
2003-06-24,11.7999
2003-06-23,11.7631
2003-06-20,11.7257
2003-06-19,11.6159
2003-06-18,11.5042
2003-06-17,11.3372
2003-06-16,11.1559
2003-06-13,10.9850
2003-06-12,10.8414
2003-06-11,10.6631
2003-06-10,10.4977
2003-06-09,10.3687
2003-06-06,10.2375
2003-06-05,10.0425
2003-06-04,9.8988
2003-06-03,9.7600
2003-06-02,9.6675
2003-05-30,9.5733
2003-05-29,9.5240
2003-05-28,9.4852
2003-05-27,9.4288
2003-05-23,9.3940
2003-05-22,9.4210
2003-05-21,9.4484
2003-05-20,9.5184
2003-05-19,9.5895
2003-05-16,9.6281
2003-05-15,9.5878
2003-05-14,9.5484
2003-05-13,9.5116
2003-05-12,9.4582
2003-05-09,9.4062
2003-05-08,9.3974
2003-05-07,9.4029
2003-05-06,9.3805
2003-05-05,9.3577
2003-05-02,9.3537
2003-05-01,9.3608
2003-04-30,9.4050
2003-04-29,9.4145
2003-04-28,9.4241
2003-04-25,9.4543
2003-04-24,9.5078
2003-04-23,9.5263
2003-04-22,9.5326
2003-04-21,9.5653
2003-04-17,9.6454
2003-04-16,9.7414
2003-04-15,9.8390
2003-04-14,9.9571
2003-04-11,10.0980
2003-04-10,10.2479
2003-04-09,10.4024
2003-04-08,10.5698
2003-04-07,10.7267
2003-04-04,10.8714
2003-04-03,11.0151
2003-04-02,11.1677
2003-04-01,11.3183
2003-03-31,11.3857
2003-03-28,11.4542
2003-03-27,11.5812
2003-03-26,11.7104
2003-03-25,11.8702
2003-03-24,12.0328
2003-03-21,12.1981
2003-03-20,12.3967
2003-03-19,12.5578
2003-03-18,12.7051
2003-03-17,12.8256
2003-03-14,12.9330
2003-03-13,12.9609
2003-03-12,12.9521
2003-03-11,12.8253
2003-03-10,12.7305
2003-03-07,12.6532
2003-03-06,12.5890
2003-03-05,12.5506
2003-03-04,12.5115
2003-03-03,12.4809
2003-02-28,12.4836
2003-02-27,12.4645
2003-02-26,12.4253
2003-02-25,12.3770
2003-02-24,12.3255
2003-02-21,12.3142
2003-02-20,12.3026
2003-02-19,12.3061
2003-02-18,12.3165
2003-02-14,12.3270
2003-02-13,12.2687
2003-02-12,12.1546
2003-02-11,12.0732
2003-02-10,12.0095
2003-02-07,11.9212
2003-02-06,11.8404
2003-02-05,11.7769
2003-02-04,11.7379
2003-02-03,11.6932
2003-01-31,11.6933
2003-01-30,11.6693
2003-01-29,11.6549
2003-01-28,11.6464
2003-01-27,11.6080
2003-01-24,11.5691
2003-01-23,11.5735
2003-01-22,11.6295
2003-01-21,11.6887
2003-01-17,11.7794
2003-01-16,11.9074
2003-01-15,12.0795
2003-01-14,12.2701
2003-01-13,12.4756
2003-01-10,12.6836
2003-01-09,12.8951
2003-01-08,13.0954
2003-01-07,13.2818
2003-01-06,13.5061
2003-01-03,13.7342
2003-01-02,13.9018
2002-12-31,14.0650
2002-12-30,14.1381
2002-12-27,14.2146
2002-12-26,14.3023
2002-12-24,14.4323
2002-12-23,14.5421
2002-12-20,14.6537
2002-12-19,14.7515
2002-12-18,14.8510
2002-12-17,14.9732
2002-12-16,15.1374
2002-12-13,15.3017
2002-12-12,15.4404
2002-12-11,15.6056
2002-12-10,15.7735
2002-12-09,15.9287
2002-12-06,16.0864
2002-12-05,16.2577
2002-12-04,16.4588
2002-12-03,16.6733
2002-12-02,16.9167
2002-11-29,17.1894
2002-11-27,17.4306
2002-11-26,17.6719
2002-11-25,17.8953
2002-11-22,18.1528
2002-11-21,18.4284
2002-11-20,18.7026
2002-11-19,18.9239
2002-11-18,19.1207
2002-11-15,19.3373
2002-11-14,19.5409
2002-11-13,19.7304
2002-11-12,19.8882
2002-11-11,20.0587
2002-11-08,20.2322
2002-11-07,20.4498
2002-11-06,20.6888
2002-11-05,20.9475
2002-11-04,21.1830
2002-11-01,21.4226
2002-10-31,21.6060
2002-10-30,21.7792
2002-10-29,21.9450
2002-10-28,22.1002
2002-10-25,22.2995
2002-10-24,22.4743
2002-10-23,22.6565
2002-10-22,22.8224
2002-10-21,23.0101
2002-10-18,23.2009
2002-10-17,23.3559
2002-10-16,23.5097
2002-10-15,23.6547
2002-10-14,23.8022
2002-10-11,23.8468
2002-10-10,23.8888
2002-10-09,23.8182
2002-10-08,23.7206
2002-10-07,23.6279
2002-10-04,23.5396
2002-10-03,23.4695
2002-10-02,23.4402
2002-10-01,23.4276
2002-09-30,23.4026
2002-09-27,23.3128
2002-09-26,23.2702
2002-09-25,23.2512
2002-09-24,23.1923
2002-09-23,23.0981
2002-09-20,23.0176
2002-09-19,22.9605
2002-09-18,22.9099
2002-09-17,22.8855
2002-09-16,22.8898
2002-09-13,22.8600
2002-09-12,22.8297
2002-09-11,22.8137
2002-09-10,22.8435
2002-09-09,22.8298
2002-09-06,22.8079
2002-09-05,22.7597
2002-09-04,22.6929
2002-09-03,22.6344
2002-08-30,22.5782
2002-08-29,22.5820
2002-08-28,22.5750
2002-08-27,22.5868
2002-08-26,22.6324
2002-08-23,22.6638
2002-08-22,22.7089
2002-08-21,22.7730
2002-08-20,22.7989
2002-08-19,22.8227
2002-08-16,22.8468
2002-08-15,22.8253
2002-08-14,22.7974
2002-08-13,22.7304
2002-08-12,22.6370
2002-08-09,22.5566
2002-08-08,22.4749
2002-08-07,22.3682
2002-08-06,22.1780
2002-08-05,21.9713
2002-08-02,21.7295
2002-08-01,21.5141
2002-07-31,21.3397
2002-07-30,21.1742
2002-07-29,21.0004
2002-07-26,20.7903
2002-07-25,20.4264
2002-07-24,20.0562
2002-07-23,19.6474
2002-07-22,19.2593
2002-07-19,18.8887
2002-07-18,18.5543
2002-07-17,18.2760
2002-07-16,18.0175
2002-07-15,17.7272
2002-07-12,17.4320
2002-07-11,17.1963
2002-07-10,16.9388
2002-07-09,16.7120
2002-07-08,16.5421
2002-07-05,16.4132
2002-07-03,16.2665
2002-07-02,15.9905
2002-07-01,15.7308
2002-06-28,15.5116
2002-06-27,15.3340
2002-06-26,15.1107
2002-06-25,14.8312
2002-06-24,14.5928
2002-06-21,14.3352
2002-06-20,14.1058
2002-06-19,13.9164
2002-06-18,13.7558
2002-06-17,13.6250
2002-06-14,13.4736
2002-06-13,13.2108
2002-06-12,13.0087
2002-06-11,12.7962
2002-06-10,12.6066
2002-06-07,12.4466
2002-06-06,12.2623
2002-06-05,12.1133
2002-06-04,11.9948
2002-06-03,11.8576
2002-05-31,11.7441
2002-05-30,11.7015
2002-05-29,11.6149
2002-05-28,11.5677
2002-05-24,11.5280
2002-05-23,11.5249
2002-05-22,11.5219
2002-05-21,11.4740
2002-05-20,11.4358
2002-05-17,11.4329
2002-05-16,11.4496
2002-05-15,11.4376
2002-05-14,11.4254
2002-05-13,11.3872
2002-05-10,11.2539
2002-05-09,11.1184
2002-05-08,11.0346
2002-05-07,10.9493
2002-05-06,10.7303
2002-05-03,10.5181
2002-05-02,10.3497
2002-05-01,10.2108
2002-04-30,10.0555
2002-04-29,9.8718
2002-04-26,9.6685
2002-04-25,9.4992
2002-04-24,9.3530
2002-04-23,9.2283
2002-04-22,9.1218
2002-04-19,9.0349
2002-04-18,9.0026
2002-04-17,8.9698
2002-04-16,8.9849
2002-04-15,8.9852
2002-04-12,8.9241
2002-04-11,8.8732
2002-04-10,8.8213
2002-04-09,8.8208
2002-04-08,8.8058
2002-04-05,8.7787
2002-04-04,8.7771
2002-04-03,8.7639
2002-04-02,8.7504
2002-04-01,8.7910
2002-03-28,8.8323
2002-03-27,8.9149
2002-03-26,8.9700
2002-03-25,9.0261
2002-03-22,9.0840
2002-03-21,9.1864
2002-03-20,9.2854
2002-03-19,9.4284
2002-03-18,9.5522
2002-03-15,9.6822
2002-03-14,9.8365
2002-03-13,9.9822
2002-03-12,10.1303
2002-03-11,10.2924
2002-03-08,10.4583
2002-03-07,10.6280
2002-03-06,10.7994
2002-03-05,10.9649
2002-03-04,11.1076
2002-03-01,11.2394
2002-02-28,11.2958
2002-02-27,11.3155
2002-02-26,11.3355
2002-02-25,11.3262
2002-02-22,11.3080
2002-02-21,11.2181
2002-02-20,11.1430
2002-02-19,11.0545
2002-02-15,10.9863
2002-02-14,10.9778
2002-02-13,10.9966
2002-02-12,11.0003
2002-02-11,10.9744
2002-02-08,10.9456
2002-02-07,10.8566
2002-02-06,10.7572
2002-02-05,10.6545
2002-02-04,10.5630
2002-02-01,10.4964
2002-01-31,10.5045
2002-01-30,10.5128
2002-01-29,10.4603
2002-01-28,10.4576
2002-01-25,10.5439
2002-01-24,10.6355
2002-01-23,10.7299
2002-01-22,10.7984
2002-01-18,10.8696
2002-01-17,10.9627
2002-01-16,11.0673
2002-01-15,11.1737
2002-01-14,11.3114
2002-01-11,11.4407
2002-01-10,11.5950
2002-01-09,11.7691
2002-01-08,11.9494
2002-01-07,12.1113
2002-01-04,12.2948
2002-01-03,12.4800
2002-01-02,12.6327
2001-12-31,12.7537
2001-12-28,12.9118
2001-12-27,13.1002
2001-12-26,13.2678
2001-12-24,13.4383
2001-12-21,13.5754
2001-12-20,13.7137
2001-12-19,13.8542
2001-12-18,13.9972
2001-12-17,14.1199
2001-12-14,14.2204
2001-12-13,14.2941
2001-12-12,14.3777
2001-12-11,14.4839
2001-12-10,14.6139
2001-12-07,14.7602
2001-12-06,14.9440
2001-12-05,15.1633
2001-12-04,15.3863
2001-12-03,15.5276
2001-11-30,15.6547
2001-11-29,15.8108
2001-11-28,15.9599
2001-11-27,16.1189
2001-11-26,16.3137
2001-11-23,16.4955
2001-11-21,16.6604
2001-11-20,16.8030
2001-11-19,16.9799
2001-11-16,17.1557
2001-11-15,17.3124
2001-11-14,17.4847
2001-11-13,17.6598
2001-11-12,17.8119
2001-11-09,17.9154
2001-11-08,18.0513
2001-11-07,18.1999
2001-11-06,18.3243
2001-11-05,18.4305
2001-11-02,18.4997
2001-11-01,18.5176
2001-10-31,18.5232
2001-10-30,18.4948
2001-10-29,18.4659
2001-10-26,18.4893
2001-10-25,18.5487
2001-10-24,18.5764
2001-10-23,18.6370
2001-10-22,18.7021
2001-10-19,18.7426
2001-10-18,18.7368
2001-10-17,18.7466
2001-10-16,18.7830
2001-10-15,18.8435
2001-10-12,18.8742
2001-10-11,18.9055
2001-10-10,18.9564
2001-10-09,18.9546
2001-10-08,18.8946
2001-10-05,18.8399
2001-10-04,18.7842
2001-10-03,18.7567
2001-10-02,18.7014
2001-10-01,18.5672
2001-09-28,18.3959
2001-09-27,18.2217
2001-09-26,17.9694
2001-09-25,17.7206
2001-09-24,17.4566
2001-09-21,17.1583
2001-09-20,16.7697
2001-09-19,16.4403
2001-09-18,16.1056
2001-09-17,15.8469
2001-09-10,15.6000
