time,MACD,MACD_Hist,MACD_Signal
2017-10-30,16.5844,-1.1047,17.6890
2017-10-27,16.9376,-1.0276,17.9652
2017-10-26,16.3030,-1.9191,18.2221
2017-10-25,17.3605,-1.3414,18.7019
2017-10-24,18.7887,-0.2485,19.0372
2017-10-23,19.1185,0.0192,19.0994
2017-10-20,19.6840,0.5894,19.0946
2017-10-19,19.0777,0.1305,18.9472
2017-10-18,19.3613,0.4467,18.9146
2017-10-17,19.5271,0.7243,18.8029
2017-10-16,19.6482,1.0264,18.6218
2017-10-13,19.6922,1.3269,18.3652
2017-10-12,19.9169,1.8834,18.0335
2017-10-11,20.1421,2.5795,17.5626
2017-10-10,19.6978,2.7800,16.9178
2017-10-09,19.3125,3.0897,16.2228
2017-10-06,19.1415,3.6912,15.4503
2017-10-05,18.1766,3.6490,14.5275
2017-10-04,16.4015,2.7862,13.6153
2017-10-03,15.3564,2.4377,12.9187
2017-10-02,14.1209,1.8116,12.3093
2017-09-29,12.8944,1.0380,11.8564
2017-09-28,12.1352,0.5383,11.5969
2017-09-27,11.9365,0.4742,11.4623
2017-09-26,11.8168,0.4731,11.3438
2017-09-25,12.5307,1.3052,11.2255
2017-09-22,13.2780,2.3788,10.8992
2017-09-21,13.4725,3.1680,10.3045
2017-09-20,13.6897,4.1772,9.5125
2017-09-19,12.9900,4.5218,8.4682
2017-09-18,12.0699,4.7321,7.3378
2017-09-15,11.0029,4.8481,6.1548
2017-09-14,9.8517,4.9089,4.9427
2017-09-13,8.7083,4.9928,3.7155
2017-09-12,6.8424,4.3751,2.4673
2017-09-11,4.5536,3.1801,1.3735
2017-09-08,2.4183,1.8399,0.5785
2017-09-07,2.3743,2.2558,0.1185
2017-09-06,1.9098,2.3553,-0.4454
2017-09-05,1.2445,2.2787,-1.0342
2017-09-01,1.1601,2.7640,-1.6039
2017-08-31,-0.8685,1.4264,-2.2949
2017-08-30,-2.9462,-0.2947,-2.6515
2017-08-29,-4.1236,-1.5458,-2.5778
2017-08-28,-4.4170,-2.2256,-2.1913
2017-08-25,-4.5174,-2.8825,-1.6349
2017-08-24,-4.4587,-3.5444,-0.9143
2017-08-23,-3.9035,-3.8753,-0.0282
2017-08-22,-3.6543,-4.5949,0.9406
2017-08-21,-4.1455,-6.2348,2.0893
2017-08-18,-2.2542,-5.9022,3.6480
2017-08-17,0.4796,-4.6439,5.1236
2017-08-16,3.5079,-2.7766,6.2845
2017-08-15,3.4429,-3.5358,6.9787
2017-08-14,3.6661,-4.1966,7.8626
2017-08-11,3.7724,-5.1394,8.9118
2017-08-10,6.3499,-3.8468,10.1966
2017-08-09,9.8639,-1.2944,11.1583
2017-08-08,10.5595,-0.9224,11.4819
2017-08-07,11.2022,-0.5103,11.7125
2017-08-04,11.2496,-0.5905,11.8401
2017-08-03,11.5619,-0.4258,11.9877
2017-08-02,12.2679,0.1737,12.0942
2017-08-01,12.4396,0.3889,12.0508
2017-07-31,12.6021,0.6486,11.9535
2017-07-28,13.2422,1.4508,11.7914
2017-07-27,13.6833,2.2546,11.4287
2017-07-26,13.7093,2.8443,10.8650
2017-07-25,13.2976,3.1437,10.1540
2017-07-24,12.6501,3.2820,9.3681
2017-07-21,12.3747,3.8272,8.5475
2017-07-20,11.5754,3.9847,7.5908
2017-07-19,10.2942,3.6996,6.5946
2017-07-18,8.4705,2.8008,5.6697
2017-07-17,7.3656,2.3962,4.9695
2017-07-14,5.9980,1.6275,4.3704
2017-07-13,4.1518,0.1883,3.9635
2017-07-12,2.8999,-1.0166,3.9165
2017-07-11,1.7261,-2.4446,4.1706
2017-07-10,2.0070,-2.7748,4.7818
2017-07-07,2.1429,-3.3325,5.4755
2017-07-06,2.5143,-3.7943,6.3086
2017-07-05,4.5229,-2.7343,7.2572
2017-07-03,4.7002,-3.2405,7.9407
2017-06-30,5.2177,-3.5332,8.7509
2017-06-29,6.3725,-3.2617,9.6342
2017-06-28,8.1314,-2.3182,10.4496
2017-06-27,8.1210,-2.9081,11.0291
2017-06-26,10.1594,-1.5967,11.7562
2017-06-23,10.6086,-1.5468,12.1553
2017-06-22,11.1059,-1.4361,12.5420
2017-06-21,11.9661,-0.9350,12.9011
2017-06-20,12.7769,-0.3579,13.1348
2017-06-19,13.4814,0.2571,13.2243
2017-06-16,12.5116,-0.6484,13.1600
2017-06-15,13.1597,-0.1624,13.3221
2017-06-14,13.8658,0.5031,13.3627
2017-06-13,14.0095,0.7725,13.2369
2017-06-12,13.7416,0.6978,13.0438
2017-06-09,14.3157,1.4463,12.8694
2017-06-08,14.5980,2.0902,12.5078
2017-06-07,14.5402,2.5550,11.9852
2017-06-06,14.3212,2.9747,11.3465
2017-06-05,14.2213,3.6184,10.6028
2017-06-02,13.1975,3.4993,9.6982
2017-06-01,11.3965,2.5731,8.8234
2017-05-31,9.8494,1.6693,8.1801
2017-05-30,9.5906,1.8278,7.7628
2017-05-26,9.0079,1.7020,7.3058
2017-05-25,7.8367,0.9564,6.8803
2017-05-24,6.3042,-0.3370,6.6412
2017-05-23,5.3440,-1.3815,6.7255
2017-05-22,4.6485,-2.4223,7.0708
2017-05-19,4.1412,-3.5352,7.6764
2017-05-18,4.6848,-3.8754,8.5602
2017-05-17,6.9406,-2.5885,9.5291
2017-05-16,10.6036,0.4274,10.1762
2017-05-15,10.6814,0.6121,10.0693
2017-05-12,10.4574,0.5411,9.9163
2017-05-11,11.1821,1.4010,9.7810
2017-05-10,11.5839,2.1532,9.4308
2017-05-09,11.3999,2.5075,8.8925
2017-05-08,11.2752,3.0096,8.2656
2017-05-05,10.7015,3.1883,7.5132
2017-05-04,9.8228,3.1067,6.7161
2017-05-03,9.5531,3.6136,5.9395
2017-05-02,9.2115,4.1754,5.0361
2017-05-01,8.3319,4.3397,3.9922
2017-04-28,7.3772,4.4699,2.9073
2017-04-27,6.4719,4.6821,1.7898
2017-04-26,4.7569,4.1376,0.6193
2017-04-25,2.6332,3.0483,-0.4151
2017-04-24,-0.2338,0.9434,-1.1772
2017-04-21,-2.4175,-1.0045,-1.4131
2017-04-20,-2.5773,-1.4153,-1.1619
2017-04-19,-3.4716,-2.6635,-0.8081
2017-04-18,-2.7636,-2.6213,-0.1422
2017-04-17,-2.2289,-2.7420,0.5131
2017-04-13,-2.2085,-3.4072,1.1986
2017-04-12,-0.1079,-2.1583,2.0504
2017-04-11,0.9478,-1.6422,2.5900
2017-04-10,1.3804,-1.6201,3.0005
2017-04-07,1.5683,-1.8372,3.4055
2017-04-06,1.9503,-1.9146,3.8649
2017-04-05,2.2109,-2.1326,4.3435
2017-04-04,2.9736,-1.9030,4.8767
2017-04-03,3.1698,-2.1826,5.3524
2017-03-31,3.5085,-2.3895,5.8981
2017-03-30,3.4947,-3.0007,6.4954
2017-03-29,2.8826,-4.3630,7.2456
2017-03-28,2.7649,-5.5715,8.3364
2017-03-27,2.8352,-6.8941,9.7292
2017-03-24,4.6125,-6.8403,11.4528
2017-03-23,6.5706,-6.5923,13.1628
2017-03-22,8.7726,-6.0383,14.8109
2017-03-21,11.2021,-5.1184,16.3205
2017-03-20,14.5911,-3.0090,17.6000
2017-03-17,15.7059,-2.6464,18.3523
2017-03-16,16.4137,-2.6002,19.0139
2017-03-15,16.7597,-2.9043,19.6639
2017-03-14,16.5624,-3.8276,20.3900
2017-03-13,18.0867,-3.2602,21.3469
2017-03-10,18.9526,-3.2093,22.1619
2017-03-09,19.8708,-3.0935,22.9643
2017-03-08,21.5407,-2.1969,23.7376
2017-03-07,23.5512,-0.7356,24.2869
2017-03-06,25.2240,0.7532,24.4708
2017-03-03,26.2876,2.0051,24.2825
2017-03-02,26.4675,2.6863,23.7812
2017-03-01,26.4344,3.3248,23.1096
2017-02-28,24.5781,2.2997,22.2784
2017-02-27,25.1421,3.4386,21.7035
2017-02-24,24.8741,4.0303,20.8438
2017-02-23,24.4156,4.5794,19.8362
2017-02-22,23.8347,5.1433,18.6914
2017-02-21,22.8474,5.4418,17.4056
2017-02-17,20.9942,4.9491,16.0451
2017-02-16,19.7714,4.9636,14.8078
2017-02-15,18.3242,4.7572,13.5669
2017-02-14,16.0038,3.6262,12.3776
2017-02-13,13.9976,2.5265,11.4711
2017-02-10,12.1833,1.3438,10.8395
2017-02-09,10.9275,0.4240,10.5035
2017-02-08,10.0036,-0.3939,10.3975
2017-02-07,10.0229,-0.4731,10.4960
2017-02-06,10.0636,-0.5507,10.6143
2017-02-03,10.0222,-0.7298,10.7520
2017-02-02,9.3287,-1.6057,10.9344
2017-02-01,9.9949,-1.3409,11.3358
2017-01-31,10.8323,-0.8388,11.6711
2017-01-30,11.8128,-0.0680,11.8807
2017-01-27,12.6857,0.7880,11.8977
2017-01-26,12.2113,0.5106,11.7007
2017-01-25,11.2256,-0.3476,11.5731
2017-01-24,9.6320,-2.0280,11.6600
2017-01-23,9.3212,-2.8458,12.1670
2017-01-20,10.3030,-2.5754,12.8784
2017-01-19,10.7842,-2.7381,13.5223
2017-01-18,12.0173,-2.1895,14.2068
2017-01-17,12.5816,-2.1726,14.7542
2017-01-13,13.5260,-1.7713,15.2973
2017-01-12,13.8474,-1.8928,15.7402
2017-01-11,14.4839,-1.7295,16.2134
2017-01-10,14.5887,-2.0570,16.6457
2017-01-09,15.1640,-1.9960,17.1600
2017-01-06,15.6776,-1.9814,17.6590
2017-01-05,15.2825,-2.8718,18.1543
2017-01-04,15.3685,-3.5038,18.8723
2017-01-03,15.0764,-4.6718,19.7483
2016-12-30,15.7999,-5.1163,20.9162
2016-12-29,18.4280,-3.7673,22.1953
2016-12-28,20.4524,-2.6848,23.1371
2016-12-27,22.6716,-1.1368,23.8083
2016-12-23,23.2438,-0.8487,24.0925
2016-12-22,24.1544,-0.1503,24.3047
2016-12-21,25.2534,0.9111,24.3423
2016-12-20,25.8592,1.7447,24.1145
2016-12-19,25.6880,2.0097,23.6783
2016-12-16,25.9339,2.7581,23.1759
2016-12-15,26.3247,3.8383,22.4864
2016-12-14,26.0373,4.5106,21.5268
2016-12-13,26.1828,5.7836,20.3992
2016-12-12,24.1100,5.1568,18.9532
2016-12-09,22.6165,4.9525,17.6641
2016-12-08,20.1197,3.6938,16.4259
2016-12-07,17.9985,2.4960,15.5025
2016-12-06,15.5220,0.6435,14.8785
2016-12-05,15.1002,0.3826,14.7176
2016-12-02,15.1080,0.4860,14.6220
2016-12-01,16.1973,1.6968,14.5005
2016-11-30,17.4407,3.3644,14.0763
2016-11-29,17.9869,4.7517,13.2352
2016-11-28,17.8269,5.7796,12.0473
2016-11-25,17.6627,7.0603,10.6023
2016-11-23,16.0120,7.1747,8.8373
2016-11-22,14.5509,7.5074,7.0436
2016-11-21,12.6557,7.4889,5.1667
2016-11-18,10.5372,7.2427,3.2945
2016-11-17,9.3376,7.8538,1.4838
2016-11-16,7.1391,7.6188,-0.4796
2016-11-15,5.2658,7.6501,-2.3843
2016-11-14,2.4469,6.7437,-4.2969
2016-11-11,0.4617,6.4445,-5.9828
2016-11-10,-2.1042,5.4897,-7.5939
2016-11-09,-5.6572,3.3092,-8.9664
2016-11-08,-9.6801,0.1135,-9.7937
2016-11-07,-12.2610,-2.4389,-9.8221
2016-11-04,-14.5581,-5.3458,-9.2123
2016-11-03,-12.5600,-4.6841,-7.8759
2016-11-02,-10.1814,-3.4766,-6.7049
2016-11-01,-7.9422,-2.1065,-5.8357
2016-10-31,-6.3717,-1.0627,-5.3091
2016-10-28,-5.7438,-0.7004,-5.0434
2016-10-27,-4.8852,-0.0169,-4.8683
2016-10-26,-4.3934,0.4707,-4.8641
2016-10-25,-4.3523,0.6295,-4.9818
2016-10-24,-4.6163,0.5228,-5.1392
2016-10-21,-5.7181,-0.4482,-5.2699
2016-10-20,-6.0056,-0.8478,-5.1578
2016-10-19,-6.3036,-1.3578,-4.9459
2016-10-18,-6.8927,-2.2863,-4.6064
2016-10-17,-7.0667,-3.0319,-4.0348
2016-10-14,-5.8523,-2.5754,-3.2769
2016-10-13,-4.8768,-2.2438,-2.6330
2016-10-12,-3.5171,-1.4450,-2.0721
2016-10-11,-2.4055,-0.6947,-1.7108
2016-10-10,-0.7022,0.8350,-1.5371
2016-10-07,-1.2599,0.4859,-1.7459
2016-10-06,-0.9435,0.9239,-1.8674
2016-10-05,-1.2416,0.8568,-2.0983
2016-10-04,-1.4981,0.8144,-2.3125
2016-10-03,-0.8630,1.6531,-2.5161
2016-09-30,-1.1303,1.7991,-2.9294
2016-09-29,-2.1748,1.2043,-3.3792
2016-09-28,-1.7313,1.9490,-3.6803
2016-09-27,-3.2007,0.9668,-4.1675
2016-09-26,-3.8649,0.5443,-4.4092
2016-09-23,-3.2483,1.2970,-4.5453
2016-09-22,-4.3069,0.5626,-4.8695
2016-09-21,-6.8670,-1.8569,-5.0102
2016-09-20,-8.6033,-4.0573,-4.5460
2016-09-19,-8.3158,-4.7841,-3.5316
2016-09-16,-7.7627,-5.4271,-2.3356
2016-09-15,-6.9479,-5.9690,-0.9788
2016-09-14,-6.6316,-7.1450,0.5134
2016-09-13,-3.9433,-6.2430,2.2997
2016-09-12,-0.5820,-4.4424,3.8604
2016-09-09,0.4565,-4.5145,4.9710
2016-09-08,4.9551,-1.1446,6.0996
2016-09-07,5.1786,-1.2072,6.3858
2016-09-06,4.8938,-1.7938,6.6876
2016-09-02,4.4264,-2.7096,7.1360
2016-09-01,4.4274,-3.3861,7.8134
2016-08-31,5.2927,-3.3672,8.6599
2016-08-30,6.3112,-3.1906,9.5017
2016-08-29,6.9928,-3.3066,10.2994
2016-08-26,7.3274,-3.7987,11.1260
2016-08-25,8.8025,-3.2733,12.0757
2016-08-24,10.2079,-2.6861,12.8940
2016-08-23,11.5509,-2.0146,13.5656
2016-08-22,11.9303,-2.1389,14.0692
2016-08-19,12.6747,-1.9293,14.6039
2016-08-18,13.3151,-1.7711,15.0863
2016-08-17,13.6182,-1.9108,15.5290
2016-08-16,14.2957,-1.7110,16.0067
2016-08-15,15.3669,-1.0675,16.4345
2016-08-12,15.2889,-1.4125,16.7014
2016-08-11,15.5879,-1.4666,17.0545
2016-08-10,15.5657,-1.8554,17.4211
2016-08-09,16.3596,-1.5253,17.8850
2016-08-08,16.4987,-1.7676,18.2663
2016-08-05,16.5228,-2.1855,18.7082
2016-08-04,16.1115,-3.1431,19.2546
2016-08-03,17.2482,-2.7922,20.0404
2016-08-02,18.4949,-2.2435,20.7384
2016-08-01,20.5054,-0.7939,21.2993
2016-07-29,21.3672,-0.1306,21.4978
2016-07-28,21.8753,0.3449,21.5304
2016-07-27,22.5661,1.1219,21.4442
2016-07-26,23.4740,2.3102,21.1637
2016-07-25,24.0265,3.4404,20.5862
2016-07-22,24.4536,4.7275,19.7261
2016-07-21,23.9761,5.4319,18.5442
2016-07-20,24.0218,6.8356,17.1862
2016-07-19,22.9315,7.4542,15.4773
2016-07-18,22.1471,8.5333,13.6137
2016-07-15,20.5071,9.0267,11.4804
2016-07-14,18.6400,9.4162,9.2237
2016-07-13,15.7810,8.9113,6.8697
2016-07-12,13.0550,8.4132,4.6419
2016-07-11,9.4153,6.8768,2.5386
2016-07-08,6.1580,5.3386,0.8194
2016-07-07,2.6501,3.1654,-0.5153
2016-07-06,1.3924,2.6991,-1.3066
2016-07-05,-0.4194,1.5619,-1.9814
2016-07-01,-1.5876,0.7842,-2.3719
2016-06-30,-4.5217,-1.9538,-2.5679
2016-06-29,-7.7845,-5.7051,-2.0795
2016-06-28,-8.9758,-8.3225,-0.6532
2016-06-27,-6.8346,-8.2620,1.4274
2016-06-24,-0.3826,-3.8755,3.4929
2016-06-23,4.1040,-0.3577,4.4618
2016-06-22,2.0419,-2.5093,4.5512
2016-06-21,2.2178,-2.9607,5.1785
2016-06-20,2.0588,-3.8599,5.9187
2016-06-17,2.4011,-4.4825,6.8837
2016-06-16,4.0281,-3.9762,8.0043
2016-06-15,5.3567,-3.6416,8.9984
2016-06-14,7.6355,-2.2733,9.9088
2016-06-13,10.0440,-0.4331,10.4771
2016-06-10,12.5912,2.0058,10.5854
2016-06-09,13.9273,3.8434,10.0839
2016-06-08,13.4538,4.3307,9.1231
2016-06-07,12.2831,4.2427,8.0404
2016-06-06,11.3219,4.3422,6.9797
2016-06-03,10.2074,4.3132,5.8942
2016-06-02,9.6830,4.8671,4.8159
2016-06-01,8.2488,4.6497,3.5991
2016-05-31,6.9019,4.4653,2.4367
2016-05-27,5.3248,4.0045,1.3204
2016-05-26,3.0196,2.7004,0.3192
2016-05-25,0.9456,1.3015,-0.3559
2016-05-24,-1.7601,-1.0788,-0.6812
2016-05-23,-3.7136,-3.3020,-0.4115
2016-05-20,-3.3000,-3.7140,0.4140
2016-05-19,-3.1599,-4.5024,1.3425
2016-05-18,-1.6848,-4.1529,2.4680
2016-05-17,-0.5504,-4.0566,3.5063
2016-05-16,0.9484,-3.5720,4.5204
2016-05-13,0.8672,-4.5462,5.4134
2016-05-12,2.7924,-3.7576,6.5500
2016-05-11,3.4272,-4.0622,7.4894
2016-05-10,4.1519,-4.3530,8.5050
2016-05-09,2.9874,-6.6058,9.5932
2016-05-06,4.0742,-7.1704,11.2447
2016-05-05,5.5600,-7.4772,13.0373
2016-05-04,8.0384,-6.8681,14.9066
2016-05-03,11.0349,-5.5887,16.6236
2016-05-02,13.4517,-4.5690,18.0208
2016-04-29,14.5020,-4.6610,19.1630
2016-04-28,17.2739,-3.0544,20.3283
2016-04-27,19.4905,-1.6014,21.0919
2016-04-26,20.0670,-1.4252,21.4923
2016-04-25,20.8622,-0.9863,21.8486
2016-04-22,21.9719,-0.1232,22.0951
2016-04-21,22.6827,0.5568,22.1260
2016-04-20,23.2703,1.2835,21.9868
2016-04-19,22.5699,0.9040,21.6659
2016-04-18,21.5105,0.0707,21.4399
2016-04-15,20.5033,-0.9189,21.4222
2016-04-14,20.3052,-1.3468,21.6520
2016-04-13,19.5482,-2.4404,21.9886
2016-04-12,18.3344,-4.2643,22.5987
2016-04-11,18.6262,-5.0387,23.6648
2016-04-08,20.7364,-4.1881,24.9245
2016-04-07,22.5571,-3.4144,25.9715
2016-04-06,25.1321,-1.6930,26.8251
2016-04-05,25.5333,-1.7151,27.2484
2016-04-04,27.8619,0.1848,27.6771
2016-04-01,28.2948,0.6639,27.6309
2016-03-31,27.7587,0.2937,27.4650
2016-03-30,27.9983,0.6068,27.3915
2016-03-29,27.4683,0.2284,27.2398
2016-03-28,27.3025,0.1197,27.1827
2016-03-24,28.5223,1.3696,27.1528
2016-03-23,29.7775,2.9671,26.8104
2016-03-22,30.8680,4.7994,26.0686
2016-03-21,30.4781,5.6094,24.8688
2016-03-18,29.3539,5.8875,23.4664
2016-03-17,27.6977,5.7031,21.9946
2016-03-16,26.0962,5.5274,20.5688
2016-03-15,25.0339,5.8469,19.1869
2016-03-14,24.4633,6.7382,17.7252
2016-03-11,23.0016,6.9609,16.0407
2016-03-10,20.5416,6.2412,14.3004
2016-03-09,20.4243,7.6842,12.7401
2016-03-08,20.0091,9.1901,10.8191
2016-03-07,20.2063,11.6847,8.5216
2016-03-04,17.8732,12.2728,5.6004
2016-03-03,14.8155,12.2833,2.5322
2016-03-02,11.3682,11.9068,-0.5386
2016-03-01,7.5105,11.0259,-3.5154
2016-02-29,3.3022,9.5741,-6.2718
2016-02-26,2.5787,11.2441,-8.6653
2016-02-25,0.0070,11.4834,-11.4764
2016-02-24,-3.6472,10.7001,-14.3472
2016-02-23,-6.0284,10.9939,-17.0222
2016-02-22,-8.1115,11.6592,-19.7707
2016-02-19,-13.1193,9.5662,-22.6855
2016-02-18,-16.4979,8.5791,-25.0771
2016-02-17,-20.5754,6.6465,-27.2218
2016-02-16,-26.3957,2.4877,-28.8835
2016-02-12,-30.2599,-0.7545,-29.5054
2016-02-11,-31.6159,-2.2991,-29.3167
2016-02-10,-29.2518,-0.5099,-28.7420
2016-02-09,-28.1283,0.4862,-28.6145
2016-02-08,-26.3208,2.4152,-28.7360
2016-02-05,-23.7562,5.5836,-29.3398
2016-02-04,-22.8467,7.8890,-30.7357
2016-02-03,-24.9578,7.7502,-32.7080
2016-02-02,-26.9921,7.6535,-34.6455
2016-02-01,-28.2286,8.3303,-36.5589
2016-01-29,-33.0974,5.5440,-38.6415
2016-01-28,-38.9179,1.1096,-40.0275
2016-01-27,-41.0077,-0.7028,-40.3049
2016-01-26,-42.0186,-1.8894,-40.1292
2016-01-25,-44.8032,-5.1464,-39.6568
2016-01-22,-45.0025,-6.6323,-38.3702
2016-01-21,-47.6386,-10.9264,-36.7121
2016-01-20,-46.4502,-12.4697,-33.9805
2016-01-19,-43.2743,-12.4112,-30.8631
2016-01-15,-40.8311,-13.0708,-27.7603
2016-01-14,-37.0171,-12.5245,-24.4926
2016-01-13,-35.8371,-14.4756,-21.3615
2016-01-12,-30.5962,-12.8536,-17.7426
2016-01-11,-28.3900,-13.8608,-14.5292
2016-01-08,-23.6328,-12.5688,-11.0640
2016-01-07,-17.0502,-9.1284,-7.9218
2016-01-06,-10.5447,-4.9050,-5.6397
2016-01-05,-6.8906,-2.4772,-4.4134
2016-01-04,-4.8196,-1.0255,-3.7941
2015-12-31,-1.6937,1.8440,-3.5377
2015-12-30,-0.8643,3.1345,-3.9987
2015-12-29,-1.7703,3.0121,-4.7824
2015-12-28,-4.4282,1.1072,-5.5354
2015-12-24,-5.5305,0.2817,-5.8122
2015-12-23,-7.3142,-1.4316,-5.8826
2015-12-22,-9.8205,-4.2958,-5.5247
2015-12-21,-10.2985,-5.8477,-4.4508
2015-12-18,-8.9444,-5.9555,-2.9888
2015-12-17,-5.4976,-3.9976,-1.5000
2015-12-16,-4.7184,-4.2178,-0.5005
2015-12-15,-6.8298,-7.3838,0.5539
2015-12-14,-6.4056,-8.8055,2.3999
2015-12-11,-3.5849,-8.1861,4.6012
2015-12-10,1.0419,-5.6058,6.6477
2015-12-09,2.8738,-5.1754,8.0492
2015-12-08,5.6395,-3.7035,9.3430
2015-12-07,7.4615,-2.8075,10.2689
2015-12-04,8.3059,-2.6649,10.9708
2015-12-03,7.7744,-3.8626,11.6370
2015-12-02,11.2663,-1.3364,12.6027
2015-12-01,12.5161,-0.4207,12.9368
2015-11-30,11.5752,-1.4667,13.0419
2015-11-27,12.4683,-0.9403,13.4086
2015-11-25,12.4392,-1.2045,13.6437
2015-11-24,12.3473,-1.5975,13.9448
2015-11-23,12.0231,-2.3211,14.3442
2015-11-20,11.6939,-3.2306,14.9245
2015-11-19,10.8410,-4.8911,15.7321
2015-11-18,10.4021,-6.5527,16.9549
2015-11-17,9.4524,-9.1407,18.5931
2015-11-16,11.4770,-9.4012,20.8783
2015-11-13,13.6142,-9.6144,23.2286
2015-11-12,19.2138,-6.4184,25.6322
2015-11-11,23.7467,-3.4901,27.2368
2015-11-10,26.2312,-1.8781,28.1093
2015-11-09,28.3366,-0.2422,28.5788
2015-11-06,30.9313,2.2919,28.6394
2015-11-05,31.6937,3.6273,28.0664
2015-11-04,32.1316,4.9720,27.1595
2015-11-03,31.9807,6.0641,25.9165
2015-11-02,30.5613,6.1608,24.4005
2015-10-30,28.8896,6.0293,22.8603
2015-10-29,28.8496,7.4966,21.3530
2015-10-28,27.3556,7.8768,19.4788
2015-10-27,24.9551,7.4455,17.5096
2015-10-26,24.0187,8.3705,15.6483
2015-10-23,21.9356,8.3799,13.5557
2015-10-22,18.5535,7.0928,11.4607
2015-10-21,16.2719,6.5845,9.6875
2015-10-20,16.5412,8.4999,8.0413
2015-10-19,15.4398,9.5234,5.9164
2015-10-16,13.5151,9.9796,3.5355
2015-10-15,10.9180,9.8774,1.0406
2015-10-14,8.3861,9.8148,-1.4287
2015-10-13,8.0484,11.9308,-3.8824
2015-10-12,6.5381,13.4033,-6.8651
2015-10-09,3.1133,13.3293,-10.2159
2015-10-08,-1.0416,12.5066,-13.5483
2015-10-07,-6.1810,10.4939,-16.6749
2015-10-06,-10.8588,8.4396,-19.2984
2015-10-05,-15.0516,6.3567,-21.4083
2015-10-02,-20.9101,2.0874,-22.9975
2015-10-01,-24.4496,-0.9303,-23.5193
2015-09-30,-25.8076,-2.5209,-23.2867
2015-09-29,-26.7796,-4.1231,-22.6565
2015-09-28,-23.9715,-2.3457,-21.6258
2015-09-25,-19.8023,1.2370,-21.0393
2015-09-24,-19.2400,2.1085,-21.3486
2015-09-23,-18.3342,3.5415,-21.8757
2015-09-22,-17.5751,5.1860,-22.7611
2015-09-21,-16.7559,7.3017,-24.0576
2015-09-18,-17.9336,7.9494,-25.8830
2015-09-17,-18.2657,9.6047,-27.8704
2015-09-16,-21.6993,8.5722,-30.2715
2015-09-15,-26.2866,6.1280,-32.4146
2015-09-14,-30.0060,3.9406,-33.9466
2015-09-11,-31.7652,3.1665,-34.9317
2015-09-10,-34.3652,1.3582,-35.7234
2015-09-09,-36.2919,-0.2290,-36.0629
2015-09-08,-37.1796,-1.1740,-36.0056
2015-09-04,-40.5586,-4.8464,-35.7121
2015-09-03,-39.3748,-4.8743,-34.5005
2015-09-02,-40.3366,-7.0546,-33.2820
2015-09-01,-40.7463,-9.2279,-31.5183
2015-08-31,-37.1119,-7.9005,-29.2113
2015-08-28,-37.8723,-10.6361,-27.2362
2015-08-27,-39.9914,-15.4142,-24.5772
2015-08-26,-41.9912,-21.2675,-20.7237
2015-08-25,-39.1321,-23.7253,-15.4068
2015-08-24,-27.4912,-18.0158,-9.4754
2015-08-21,-14.8399,-9.8683,-4.9715
2015-08-20,-6.3855,-3.8811,-2.5044
2015-08-19,-2.1037,-0.5695,-1.5341
2015-08-18,-1.0757,0.3160,-1.3918
2015-08-17,-1.5105,-0.0397,-1.4708
2015-08-14,-2.6055,-1.1446,-1.4608
2015-08-13,-2.8553,-1.6806,-1.1747
2015-08-12,-2.3029,-1.5484,-0.7545
2015-08-11,-1.8352,-1.4677,-0.3674
2015-08-10,-1.0099,-1.0094,-0.0005
2015-08-07,-1.9893,-2.2412,0.2518
2015-08-06,-0.5012,-1.3133,0.8121
2015-08-05,0.7956,-0.3449,1.1405
2015-08-04,0.7816,-0.4451,1.2267
2015-08-03,1.4163,0.0783,1.3379
2015-07-31,1.7251,0.4067,1.3184
2015-07-30,1.5037,0.2870,1.2167
2015-07-29,0.7115,-0.4335,1.1449
2015-07-28,-0.3039,-1.5572,1.2533
2015-07-27,-0.0356,-1.6782,1.6426
2015-07-24,2.9149,0.8527,2.0622
2015-07-23,5.4156,3.5666,1.8490
2015-07-22,6.2377,5.2804,0.9573
2015-07-21,5.9745,6.3373,-0.3628
2015-07-20,5.0364,6.9836,-1.9471
2015-07-17,2.8424,6.5354,-3.6930
2015-07-16,0.1676,5.4944,-5.3268
2015-07-15,-3.0096,3.6908,-6.7005
2015-07-14,-5.3013,2.3218,-7.6232
2015-07-13,-8.3072,-0.1035,-8.2036
2015-07-10,-11.0708,-2.8931,-8.1777
2015-07-09,-12.0975,-4.6430,-7.4545
2015-07-08,-10.6549,-4.3612,-6.2937
2015-07-07,-8.1872,-2.9838,-5.2034
2015-07-06,-8.4475,-3.9900,-4.4575
2015-07-02,-7.3759,-3.9160,-3.4600
2015-07-01,-6.7175,-4.2366,-2.4810
2015-06-30,-5.8446,-4.4228,-1.4218
2015-06-29,-3.1885,-2.8724,-0.3161
2015-06-26,0.8051,0.4031,0.4020
2015-06-25,1.4258,1.1246,0.3012
2015-06-24,2.1140,2.0939,0.0200
2015-06-23,2.3231,2.8265,-0.5034
2015-06-22,0.9658,2.1759,-1.2101
2015-06-19,-0.6431,1.1109,-1.7540
2015-06-18,-1.3780,0.6537,-2.0317
2015-06-17,-3.4414,-1.2462,-2.1952
2015-06-16,-3.9071,-2.0235,-1.8836
2015-06-15,-4.0222,-2.6444,-1.3778
2015-06-12,-2.9030,-2.1863,-0.7167
2015-06-11,-2.4179,-2.2478,-0.1701
