date,MACD_Signal,MACD,MACD_Hist,1. open,2. high,3. low,4. close,5. volume
2016-04-07,25.9715,22.5571,-3.4144,2063.01,2063.01,2033.8,2041.91,3801250000.0
2016-04-08,24.9245,20.7364,-4.1881,2045.54,2060.6299,2041.6899,2047.6,3359530000.0
2016-04-11,23.6648,18.6262,-5.0387,2050.23,2062.9299,2041.88,2041.99,3567840000.0
2016-04-12,22.5987,18.3344,-4.2643,2043.72,2065.05,2039.74,2061.72,4239740000.0
2016-04-13,21.9886,19.5482,-2.4404,2065.9199,2083.1799,2065.9199,2082.4199,4191830000.0
2016-04-14,21.652,20.3052,-1.3468,2082.8899,2087.8401,2078.1299,2082.78,3765870000.0
2016-04-15,21.4222,20.5033,-0.9189,2083.1001,2083.22,2076.3101,2080.73,3701450000.0
2016-04-18,21.4399,21.5105,0.0707,2078.8301,2094.6599,2073.6499,2094.3401,3316880000.0
2016-04-19,21.6659,22.5699,0.904,2096.05,2104.05,2091.6799,2100.8,3896830000.0
2016-04-20,21.9868,23.2703,1.2835,2101.52,2111.05,2096.3201,2102.3999,4184880000.0
2016-04-21,22.126,22.6827,0.5568,2102.0901,2103.78,2088.52,2091.48,4175290000.0
2016-04-22,22.0951,21.9719,-0.1232,2091.49,2094.3201,2081.2,2091.5801,3790580000.0
2016-04-25,21.8486,20.8622,-0.9863,2089.3701,2089.3701,2077.52,2087.79,3319740000.0
2016-04-26,21.4923,20.067,-1.4252,2089.8401,2096.8701,2085.8,2091.7,3557190000.0
2016-04-27,21.0919,19.4905,-1.6014,2092.3301,2099.8899,2082.3101,2095.1499,4100110000.0
2016-04-28,20.3283,17.2739,-3.0544,2090.9299,2099.3,2071.6201,2075.8101,4309840000.0
2016-04-29,19.163,14.502,-4.661,2071.8201,2073.8501,2052.28,2065.3,4704720000.0
2016-05-02,18.0208,13.4517,-4.569,2067.1699,2083.4199,2066.1101,2081.4299,3841110000.0
2016-05-03,16.6236,11.0349,-5.5887,2077.1799,2077.1799,2054.8899,2063.3701,4173390000.0
2016-05-04,14.9066,8.0384,-6.8681,2060.3,2060.3,2045.55,2051.1201,4058560000.0
2016-05-05,13.0373,5.56,-7.4772,2052.95,2060.23,2045.77,2050.6299,4008530000.0
2016-05-06,11.2447,4.0742,-7.1704,2047.77,2057.72,2039.45,2057.1399,3796350000.0
2016-05-09,9.5932,2.9874,-6.6058,2057.55,2064.1499,2054.3101,2058.6899,3788620000.0
2016-05-10,8.505,4.1519,-4.353,2062.6299,2084.8701,2062.6299,2084.3899,3600200000.0
2016-05-11,7.4894,3.4272,-4.0622,2083.29,2083.29,2064.46,2064.46,3821980000.0
2016-05-12,6.55,2.7924,-3.7576,2067.1699,2073.99,2053.1299,2064.1101,3782390000.0
2016-05-13,5.4134,0.8672,-4.5462,2062.5,2066.79,2043.13,2046.61,3579880000.0
2016-05-16,4.5204,0.9484,-3.572,2046.53,2071.8799,2046.53,2066.6599,3501360000.0
2016-05-17,3.5063,-0.5504,-4.0566,2065.04,2065.6899,2040.8199,2047.21,4108960000.0
2016-05-18,2.468,-1.6848,-4.1529,2044.38,2060.6101,2034.49,2047.63,4101320000.0
2016-05-19,1.3425,-3.1599,-4.5024,2044.21,2044.21,2025.91,2040.04,3846770000.0
2016-05-20,0.414,-3.3,-3.714,2041.88,2058.3501,2041.88,2052.3201,3507650000.0
2016-05-23,-0.4115,-3.7136,-3.302,2052.23,2055.5801,2047.26,2048.04,3055480000.0
2016-05-24,-0.6812,-1.7601,-1.0788,2052.6499,2079.6699,2052.6499,2076.0601,3627340000.0
2016-05-25,-0.3559,0.9456,1.3015,2078.9299,2094.73,2078.9299,2090.54,3859160000.0
2016-05-26,0.3192,3.0196,2.7004,2091.4399,2094.3,2087.0801,2090.1001,3230990000.0
2016-05-27,1.3204,5.3248,4.0045,2090.0601,2099.0601,2090.0601,2099.0601,3079150000.0
2016-05-31,2.4367,6.9019,4.4653,2100.1299,2103.48,2088.6599,2096.95,4514410000.0
2016-06-01,3.5991,8.2488,4.6497,2093.9399,2100.97,2085.1001,2099.3301,3525170000.0
2016-06-02,4.8159,9.683,4.8671,2097.71,2105.26,2088.5901,2105.26,3632720000.0
2016-06-03,5.8942,10.2074,4.3132,2104.0701,2104.0701,2085.3601,2099.1299,3627780000.0
2016-06-06,6.9797,11.3219,4.3422,2100.8301,2113.3601,2100.8301,2109.4099,3442020000.0
2016-06-07,8.0404,12.2831,4.2427,2110.1799,2119.22,2110.1799,2112.1299,3534730000.0
2016-06-08,9.1231,13.4538,4.3307,2112.71,2120.55,2112.71,2119.1201,3562060000.0
2016-06-09,10.0839,13.9273,3.8434,2115.6499,2117.6399,2107.73,2115.48,3290320000.0
2016-06-10,10.5854,12.5912,2.0058,2109.5701,2109.5701,2089.96,2096.0701,3515010000.0
2016-06-13,10.4771,10.044,-0.4331,2091.75,2098.1201,2078.46,2079.0601,3392030000.0
2016-06-14,9.9088,7.6355,-2.2733,2076.6499,2081.3,2064.1001,2075.3201,3759770000.0
2016-06-15,8.9984,5.3567,-3.6416,2077.6001,2085.6499,2069.8,2071.5,3544720000.0
2016-06-16,8.0043,4.0281,-3.9762,2066.3601,2079.6201,2050.3701,2077.99,3628280000.0
2016-06-17,6.8837,2.4011,-4.4825,2078.2,2078.2,2062.8401,2071.22,4952630000.0
2016-06-20,5.9187,2.0588,-3.8599,2075.5801,2100.6599,2075.5801,2083.25,3467440000.0
2016-06-21,5.1785,2.2178,-2.9607,2085.1899,2093.6599,2083.02,2088.8999,3232880000.0
2016-06-22,4.5512,2.0419,-2.5093,2089.75,2099.71,2084.3601,2085.45,3168160000.0
2016-06-23,4.4618,4.104,-0.3577,2092.8,2113.3201,2092.8,2113.3201,3297940000.0
2016-06-24,3.4929,-0.3826,-3.8755,2103.8101,2103.8101,2032.5699,2037.41,7597450000.0
2016-06-27,1.4274,-6.8346,-8.262,2031.45,2031.45,1991.6801,2000.54,5431220000.0
2016-06-28,-0.6532,-8.9758,-8.3225,2006.67,2036.09,2006.67,2036.09,4385810000.0
2016-06-29,-2.0795,-7.7845,-5.7051,2042.6899,2073.1299,2042.6899,2070.77,4241740000.0
2016-06-30,-2.5679,-4.5217,-1.9538,2073.1699,2098.9399,2070.0,2098.8601,4622820000.0
2016-07-01,-2.3719,-1.5876,0.7842,2099.3401,2108.71,2097.8999,2102.95,3458890000.0
2016-07-05,-1.9814,-0.4194,1.5619,2095.05,2095.05,2080.8601,2088.55,3658380000.0
2016-07-06,-1.3066,1.3924,2.6991,2084.4299,2100.72,2074.02,2099.73,3909380000.0
2016-07-07,-0.5153,2.6501,3.1654,2100.4199,2109.0801,2089.3899,2097.8999,3604550000.0
2016-07-08,0.8194,6.158,5.3386,2106.97,2131.71,2106.97,2129.8999,3607500000.0
2016-07-11,2.5386,9.4153,6.8768,2131.72,2143.1599,2131.72,2137.1599,3253340000.0
2016-07-12,4.6419,13.055,8.4132,2139.5,2155.3999,2139.5,2152.1399,4097820000.0
2016-07-13,6.8697,15.781,8.9113,2153.8101,2156.45,2146.21,2152.4299,3502320000.0
2016-07-14,9.2237,18.64,9.4162,2157.8799,2168.99,2157.8799,2163.75,3465610000.0
2016-07-15,11.4804,20.5071,9.0267,2165.1299,2169.05,2155.79,2161.74,3122600000.0
2016-07-18,13.6137,22.1471,8.5333,2162.04,2168.3501,2159.6299,2166.8899,3009310000.0
2016-07-19,15.4773,22.9315,7.4542,2163.79,2164.6299,2159.01,2163.78,2968340000.0
2016-07-20,17.1862,24.0218,6.8356,2166.1001,2175.6299,2164.8899,2173.02,3211860000.0
2016-07-21,18.5442,23.9761,5.4319,2172.9099,2174.5601,2159.75,2165.1699,3438900000.0
2016-07-22,19.7261,24.4536,4.7275,2166.47,2175.1101,2163.24,2175.03,3023280000.0
2016-07-25,20.5862,24.0265,3.4404,2173.71,2173.71,2161.95,2168.48,3057240000.0
2016-07-26,21.1637,23.474,2.3102,2168.97,2173.54,2160.1799,2169.1799,3442350000.0
2016-07-27,21.4442,22.5661,1.1219,2169.8101,2174.98,2159.0701,2166.5801,3995500000.0
2016-07-28,21.5304,21.8753,0.3449,2166.05,2172.8501,2159.74,2170.0601,3664240000.0
2016-07-29,21.4978,21.3672,-0.1306,2168.8301,2177.0901,2163.49,2173.6001,4038840000.0
2016-08-01,21.2993,20.5054,-0.7939,2173.1499,2178.29,2166.21,2170.8401,3505990000.0
2016-08-02,20.7384,18.4949,-2.2435,2169.9399,2170.2,2147.5801,2157.03,3848750000.0
2016-08-03,20.0404,17.2482,-2.7922,2156.8101,2163.79,2152.5601,2163.79,3786530000.0
2016-08-04,19.2546,16.1115,-3.1431,2163.51,2168.1899,2159.0701,2164.25,3709200000.0
2016-08-05,18.7082,16.5228,-2.1855,2168.79,2182.8701,2168.79,2182.8701,3663070000.0
2016-08-08,18.2663,16.4987,-1.7676,2183.76,2185.4399,2177.8501,2180.8899,3327550000.0
2016-08-09,17.885,16.3596,-1.5253,2182.24,2187.6599,2178.6101,2181.74,3334300000.0
2016-08-10,17.4211,15.5657,-1.8554,2182.8101,2183.4099,2172.0,2175.49,3254950000.0
2016-08-11,17.0545,15.5879,-1.4666,2177.97,2188.45,2177.97,2185.79,3423160000.0
2016-08-12,16.7014,15.2889,-1.4125,2183.74,2186.28,2179.4199,2184.05,3000660000.0
2016-08-15,16.4345,15.3669,-1.0675,2186.0801,2193.8101,2186.0801,2190.1499,3078530000.0
2016-08-16,16.0067,14.2957,-1.711,2186.24,2186.24,2178.1399,2178.1499,3196400000.0
2016-08-17,15.529,13.6182,-1.9108,2177.8401,2183.0801,2168.5,2182.22,3388910000.0
2016-08-18,15.0863,13.3151,-1.7711,2181.8999,2187.03,2180.46,2187.02,3300570000.0
2016-08-19,14.6039,12.6747,-1.9293,2184.24,2185.0,2175.1299,2183.8701,3084800000.0
2016-08-22,14.0692,11.9303,-2.1389,2181.5801,2185.1499,2175.96,2182.6399,2777550000.0
2016-08-23,13.5656,11.5509,-2.0146,2187.8101,2193.4199,2186.8,2186.8999,3041490000.0
2016-08-24,12.894,10.2079,-2.6861,2185.0901,2186.6599,2171.25,2175.4399,3148280000.0
2016-08-25,12.0757,8.8025,-3.2733,2173.29,2179.0,2169.74,2172.47,2969310000.0
2016-08-26,11.126,7.3274,-3.7987,2175.1001,2187.9399,2160.3899,2169.04,3342340000.0
2016-08-29,10.2994,6.9928,-3.3066,2170.1899,2183.48,2170.1899,2180.3799,2654780000.0
2016-08-30,9.5017,6.3112,-3.1906,2179.45,2182.27,2170.4099,2176.1201,3006800000.0
2016-08-31,8.6599,5.2927,-3.3672,2173.5601,2173.79,2161.3501,2170.95,3766390000.0
2016-09-01,7.8134,4.4274,-3.3861,2171.3301,2173.5601,2157.0901,2170.8601,3392120000.0
2016-09-02,7.136,4.4264,-2.7096,2177.49,2184.8701,2173.5901,2179.98,3091120000.0
2016-09-06,6.6876,4.8938,-1.7938,2181.6101,2186.5701,2175.1001,2186.48,3447650000.0
2016-09-07,6.3858,5.1786,-1.2072,2185.1699,2187.8701,2179.0701,2186.1599,3319420000.0
2016-09-08,6.0996,4.9551,-1.1446,2182.76,2184.9399,2177.49,2181.3,3727840000.0
2016-09-09,4.971,0.4565,-4.5145,2169.0801,2169.0801,2127.8101,2127.8101,4233960000.0
2016-09-12,3.8604,-0.582,-4.4424,2120.8601,2163.3,2119.1201,2159.04,4010480000.0
2016-09-13,2.2997,-3.9433,-6.243,2150.47,2150.47,2120.27,2127.02,4141670000.0
2016-09-14,0.5134,-6.6316,-7.145,2127.8601,2141.3301,2119.8999,2125.77,3664100000.0
2016-09-15,-0.9788,-6.9479,-5.969,2125.3601,2151.3101,2122.3601,2147.26,3373720000.0
2016-09-16,-2.3356,-7.7627,-5.4271,2146.48,2146.48,2131.2,2139.1599,5014360000.0
2016-09-19,-3.5316,-8.3158,-4.7841,2143.99,2153.6101,2135.9099,2139.1201,3163000000.0
2016-09-20,-4.546,-8.6033,-4.0573,2145.9399,2150.8,2139.1699,2139.76,3140730000.0
2016-09-21,-5.0102,-6.867,-1.8569,2144.5801,2165.1101,2139.5701,2163.1201,3712090000.0
2016-09-22,-4.8695,-4.3069,0.5626,2170.9399,2179.99,2170.9399,2177.1799,3552830000.0
2016-09-23,-4.5453,-3.2483,1.297,2173.29,2173.75,2163.97,2164.6899,3317190000.0
2016-09-26,-4.4092,-3.8649,0.5443,2158.54,2158.54,2145.04,2146.1001,3216170000.0
2016-09-27,-4.1675,-3.2007,0.9668,2146.04,2161.1299,2141.55,2159.9299,3437770000.0
2016-09-28,-3.6803,-1.7313,1.949,2161.8501,2172.3999,2151.79,2171.3701,3891460000.0
2016-09-29,-3.3792,-2.1748,1.2043,2168.8999,2172.6699,2145.2,2151.1299,4249220000.0
2016-09-30,-2.9294,-1.1303,1.7991,2156.51,2175.3,2156.51,2168.27,4173340000.0
2016-10-03,-2.5161,-0.863,1.6531,2164.3301,2164.4099,2154.77,2161.2,3137550000.0
2016-10-04,-2.3125,-1.4981,0.8144,2163.3701,2165.46,2144.01,2150.49,3750890000.0
2016-10-05,-2.0983,-1.2416,0.8568,2155.1499,2163.95,2155.1499,2159.73,3906550000.0
2016-10-06,-1.8674,-0.9435,0.9239,2158.22,2162.9299,2150.28,2160.77,3461550000.0
2016-10-07,-1.7459,-1.2599,0.4859,2164.1899,2165.8601,2144.8501,2153.74,3619890000.0
2016-10-10,-1.5371,-0.7022,0.835,2160.3899,2169.6001,2160.3899,2163.6599,2916550000.0
2016-10-11,-1.7108,-2.4055,-0.6947,2161.3501,2161.5601,2128.8401,2136.73,3438270000.0
2016-10-12,-2.0721,-3.5171,-1.445,2137.6699,2145.3601,2132.77,2139.1799,2977100000.0
2016-10-13,-2.633,-4.8768,-2.2438,2130.26,2138.1899,2114.72,2132.55,3580450000.0
2016-10-14,-3.2769,-5.8523,-2.5754,2139.6799,2149.1899,2132.98,2132.98,3228150000.0
2016-10-17,-4.0348,-7.0667,-3.0319,2132.95,2135.6101,2124.4299,2126.5,2830390000.0
2016-10-18,-4.6064,-6.8927,-2.2863,2138.3101,2144.3799,2135.49,2139.6001,3170000000.0
2016-10-19,-4.9459,-6.3036,-1.3578,2140.8101,2148.4399,2138.1499,2144.29,3362670000.0
2016-10-20,-5.1578,-6.0056,-0.8478,2142.51,2147.1799,2133.4399,2141.3401,3337170000.0
2016-10-21,-5.2699,-5.7181,-0.4482,2139.4299,2142.6299,2130.0901,2141.1599,3448850000.0
2016-10-24,-5.1392,-4.6163,0.5228,2148.5,2154.79,2146.9099,2151.3301,3357320000.0
2016-10-25,-4.9818,-4.3523,0.6295,2149.72,2151.4399,2141.9299,2143.1599,3751340000.0
2016-10-26,-4.8641,-4.3934,0.4707,2136.97,2145.73,2131.5901,2139.4299,3775200000.0
2016-10-27,-4.8683,-4.8852,-0.0169,2144.0601,2147.1299,2132.52,2133.04,4204830000.0
2016-10-28,-5.0434,-5.7438,-0.7004,2132.23,2140.72,2119.3601,2126.4099,4019510000.0
2016-10-31,-5.3091,-6.3717,-1.0627,2129.78,2133.25,2125.53,2126.1499,3922400000.0
2016-11-01,-5.8357,-7.9422,-2.1065,2128.6799,2131.45,2097.8501,2111.72,4532160000.0
2016-11-02,-6.7049,-10.1814,-3.4766,2109.4299,2111.76,2094.0,2097.9399,4248580000.0
2016-11-03,-7.8759,-12.56,-4.6841,2098.8,2102.5601,2085.23,2088.6599,3886740000.0
2016-11-04,-9.2123,-14.5581,-5.3458,2083.79,2099.0701,2083.79,2085.1799,3837860000.0
2016-11-07,-9.8221,-12.261,-2.4389,2100.5901,2132.0,2100.5901,2131.52,3736060000.0
2016-11-08,-9.7937,-9.6801,0.1135,2129.9199,2146.8701,2123.5601,2139.5601,3916930000.0
2016-11-09,-8.9664,-5.6572,3.3092,2131.5601,2170.1001,2125.3501,2163.26,6264150000.0
2016-11-10,-7.5939,-2.1042,5.4897,2167.49,2182.3,2151.1699,2167.48,6451640000.0
2016-11-11,-5.9828,0.4617,6.4445,2162.71,2165.9199,2152.49,2164.45,4988050000.0
2016-11-14,-4.2969,2.4469,6.7437,2165.6399,2171.3601,2156.0801,2164.2,5367200000.0
2016-11-15,-2.3843,5.2658,7.6501,2168.29,2180.8401,2166.3799,2180.3899,4543860000.0
2016-11-16,-0.4796,7.1391,7.6188,2177.53,2179.22,2172.2,2176.9399,3830590000.0
2016-11-17,1.4838,9.3376,7.8538,2178.6101,2188.0601,2176.6499,2187.1201,3809160000.0
2016-11-18,3.2945,10.5372,7.2427,2186.8501,2189.8899,2180.3799,2181.8999,3572400000.0
2016-11-21,5.1667,12.6557,7.4889,2186.4299,2198.7,2186.4299,2198.1799,3607010000.0
2016-11-22,7.0436,14.5509,7.5074,2201.5601,2204.8,2194.51,2202.9399,3957940000.0
2016-11-23,8.8373,16.012,7.1747,2198.55,2204.72,2194.51,2204.72,3418640000.0
2016-11-25,10.6023,17.6627,7.0603,2206.27,2213.3501,2206.27,2213.3501,1584600000.0
2016-11-28,12.0473,17.8269,5.7796,2210.21,2211.1399,2200.3601,2201.72,3505650000.0
2016-11-29,13.2352,17.9869,4.7517,2200.76,2210.46,2198.1499,2204.6599,3706560000.0
2016-11-30,14.0763,17.4407,3.3644,2204.97,2214.1001,2198.8101,2198.8101,5533980000.0
2016-12-01,14.5005,16.1973,1.6968,2200.1699,2202.6001,2187.4399,2191.0801,5063740000.0
2016-12-02,14.622,15.108,0.486,2191.1201,2197.95,2188.3701,2191.95,3779500000.0
2016-12-05,14.7176,15.1002,0.3826,2200.6499,2209.4199,2199.97,2204.71,3895230000.0
2016-12-06,14.8785,15.522,0.6435,2207.26,2212.78,2202.21,2212.23,3855320000.0
2016-12-07,15.5025,17.9985,2.496,2210.72,2241.6299,2208.9299,2241.3501,4501820000.0
2016-12-08,16.4259,20.1197,3.6938,2241.1299,2251.6899,2237.5701,2246.1899,4200580000.0
2016-12-09,17.6641,22.6165,4.9525,2249.73,2259.8,2249.23,2259.53,3884480000.0
2016-12-12,18.9532,24.11,5.1568,2258.8301,2264.03,2252.3701,2256.96,4034510000.0
2016-12-13,20.3992,26.1828,5.7836,2263.3201,2277.53,2263.3201,2271.72,3857590000.0
2016-12-14,21.5268,26.0373,4.5106,2268.3501,2276.2,2248.4399,2253.28,4406970000.0
2016-12-15,22.4864,26.3247,3.8383,2253.77,2272.1201,2253.77,2262.03,4168200000.0
2016-12-16,23.1759,25.9339,2.7581,2266.8101,2268.05,2254.24,2258.0701,5920340000.0
2016-12-19,23.6783,25.688,2.0097,2259.24,2267.47,2258.21,2262.53,3248370000.0
2016-12-20,24.1145,25.8592,1.7447,2266.5,2272.5601,2266.1399,2270.76,3298780000.0
2016-12-21,24.3423,25.2534,0.9111,2270.54,2271.23,2265.1499,2265.1799,2852230000.0
2016-12-22,24.3047,24.1544,-0.1503,2262.9299,2263.1799,2256.0801,2260.96,2876320000.0
2016-12-23,24.0925,23.2438,-0.8487,2260.25,2263.79,2258.8401,2263.79,2020550000.0
2016-12-27,23.8083,22.6716,-1.1368,2266.23,2273.8201,2266.1499,2268.8799,1987080000.0
2016-12-28,23.1371,20.4524,-2.6848,2270.23,2271.3101,2249.1101,2249.9199,2392360000.0
2016-12-29,22.1953,18.428,-3.7673,2249.5,2254.51,2244.5601,2249.26,2336370000.0
2016-12-30,20.9162,15.7999,-5.1163,2251.6101,2253.5801,2233.6201,2238.8301,2670900000.0
2017-01-03,19.7483,15.0764,-4.6718,2251.5701,2263.8799,2245.1299,2257.8301,3770530000.0
2017-01-04,18.8723,15.3685,-3.5038,2261.6001,2272.8201,2261.6001,2270.75,3764890000.0
2017-01-05,18.1543,15.2825,-2.8718,2268.1799,2271.5,2260.45,2269.0,3761820000.0
2017-01-06,17.659,15.6776,-1.9814,2271.1399,2282.1001,2264.0601,2276.98,3339890000.0
2017-01-09,17.16,15.164,-1.996,2273.5901,2275.49,2268.8999,2268.8999,3217610000.0
2017-01-10,16.6457,14.5887,-2.057,2269.72,2279.27,2265.27,2268.8999,3638790000.0
2017-01-11,16.2134,14.4839,-1.7295,2268.6001,2275.3201,2260.8301,2275.3201,3620410000.0
2017-01-12,15.7402,13.8474,-1.8928,2271.1399,2271.78,2254.25,2270.4399,3462130000.0
2017-01-13,15.2973,13.526,-1.7713,2272.74,2278.6799,2271.51,2274.6399,3081270000.0
2017-01-17,14.7542,12.5816,-2.1726,2269.1399,2272.0801,2262.8101,2267.8899,3584990000.0
2017-01-18,14.2068,12.0173,-2.1895,2269.1399,2272.01,2263.3501,2271.8899,3315250000.0
2017-01-19,13.5223,10.7842,-2.7381,2271.8999,2274.3301,2258.4099,2263.6899,3165970000.0
2017-01-20,12.8784,10.303,-2.5754,2269.96,2276.96,2265.01,2271.3101,3524970000.0
2017-01-23,12.167,9.3212,-2.8458,2267.78,2271.78,2257.02,2265.2,3152710000.0
2017-01-24,11.66,9.632,-2.028,2267.8799,2284.6299,2266.6799,2280.0701,3810960000.0
2017-01-25,11.5731,11.2256,-0.3476,2288.8799,2299.55,2288.8799,2298.3701,3846020000.0
2017-01-26,11.7007,12.2113,0.5106,2298.6299,2300.99,2294.0801,2296.6799,3610360000.0
2017-01-27,11.8977,12.6857,0.788,2299.02,2299.02,2291.6201,2294.6899,3135890000.0
2017-01-30,11.8807,11.8128,-0.068,2286.01,2286.01,2268.04,2280.8999,3591270000.0
2017-01-31,11.6711,10.8323,-0.8388,2274.02,2279.0901,2267.21,2278.8701,4087450000.0
2017-02-01,11.3358,9.9949,-1.3409,2285.5901,2289.1399,2272.4399,2279.55,3916610000.0
2017-02-02,10.9344,9.3287,-1.6057,2276.6899,2283.97,2271.6499,2280.8501,3807710000.0
2017-02-03,10.752,10.0222,-0.7298,2288.54,2298.3101,2287.8799,2297.4199,3597970000.0
2017-02-06,10.6143,10.0636,-0.5507,2294.28,2296.1799,2288.5701,2292.5601,3109050000.0
2017-02-07,10.496,10.0229,-0.4731,2295.8701,2299.3999,2290.1599,2293.0801,3448690000.0
2017-02-08,10.3975,10.0036,-0.3939,2289.55,2295.9099,2285.3799,2294.6699,3609740000.0
2017-02-09,10.5035,10.9275,0.424,2296.7,2311.0801,2296.6101,2307.8701,3677940000.0
2017-02-10,10.8395,12.1833,1.3438,2312.27,2319.23,2311.1001,2316.1001,3475020000.0
2017-02-13,11.4711,13.9976,2.5265,2321.72,2331.5801,2321.4199,2328.25,3349730000.0
2017-02-14,12.3776,16.0038,3.6262,2326.1201,2337.5801,2322.1699,2337.5801,3520910000.0
2017-02-15,13.5669,18.3242,4.7572,2335.5801,2351.3,2334.8101,2349.25,3775590000.0
2017-02-16,14.8078,19.7714,4.9636,2349.6399,2351.3101,2338.8701,2347.22,3672370000.0
2017-02-17,16.0451,20.9942,4.9491,2343.01,2351.1599,2339.5801,2351.1599,3513060000.0
2017-02-21,17.4056,22.8474,5.4418,2354.9099,2366.71,2354.9099,2365.3799,3579780000.0
2017-02-22,18.6914,23.8347,5.1433,2361.1101,2365.1299,2358.3401,2362.8201,3468670000.0
2017-02-23,19.8362,24.4156,4.5794,2367.5,2368.26,2355.0901,2363.8101,4015260000.0
2017-02-24,20.8438,24.8741,4.0303,2355.73,2367.3401,2352.8701,2367.3401,3831570000.0
2017-02-27,21.7035,25.1421,3.4386,2365.23,2371.54,2361.8701,2369.75,3582610000.0
2017-02-28,22.2784,24.5781,2.2997,2366.0801,2367.79,2358.96,2363.6399,4210140000.0
2017-03-01,23.1096,26.4344,3.3248,2380.1299,2400.98,2380.1299,2395.96,4345180000.0
2017-03-02,23.7812,26.4675,2.6863,2394.75,2394.75,2380.1699,2381.9199,3821320000.0
2017-03-03,24.2825,26.2876,2.0051,2380.9199,2383.8899,2375.3899,2383.1201,3555260000.0
2017-03-06,24.4708,25.224,0.7532,2375.23,2378.8,2367.98,2375.3101,3232700000.0
2017-03-07,24.2869,23.5512,-0.7356,2370.74,2375.1201,2365.51,2368.3899,3518390000.0
2017-03-08,23.7376,21.5407,-2.1969,2369.8101,2373.0901,2361.01,2362.98,3812100000.0
2017-03-09,22.9643,19.8708,-3.0935,2363.49,2369.0801,2354.54,2364.8701,3716340000.0
2017-03-10,22.1619,18.9526,-3.2093,2372.52,2376.8601,2363.04,2372.6001,3432950000.0
2017-03-13,21.3469,18.0867,-3.2602,2371.5601,2374.4199,2368.52,2373.47,3133900000.0
2017-03-14,20.39,16.5624,-3.8276,2368.55,2368.55,2358.1799,2365.45,3172630000.0
2017-03-15,19.6639,16.7597,-2.9043,2370.3401,2390.01,2368.9399,2385.26,3906840000.0
2017-03-16,19.0139,16.4137,-2.6002,2387.71,2388.1001,2377.1799,2381.3799,3365660000.0
2017-03-17,18.3523,15.7059,-2.6464,2383.71,2385.71,2377.6399,2378.25,5178040000.0
2017-03-20,17.6,14.5911,-3.009,2378.24,2379.55,2369.6599,2373.47,3054930000.0
2017-03-21,16.3205,11.2021,-5.1184,2379.3201,2381.9299,2341.8999,2344.02,4265590000.0
2017-03-22,14.8109,8.7726,-6.0383,2343.0,2351.8101,2336.45,2348.45,3572730000.0
2017-03-23,13.1628,6.5706,-6.5923,2345.97,2358.9199,2342.1299,2345.96,3260600000.0
2017-03-24,11.4528,4.6125,-6.8403,2350.4199,2356.22,2335.74,2343.98,2975130000.0
2017-03-27,9.7292,2.8352,-6.8941,2329.1101,2344.8999,2322.25,2341.5901,3240230000.0
2017-03-28,8.3364,2.7649,-5.5715,2339.79,2363.78,2337.6299,2358.5701,3367780000.0
2017-03-29,7.2456,2.8826,-4.363,2356.54,2363.3601,2352.9399,2361.1299,3106940000.0
2017-03-30,6.4954,3.4947,-3.0007,2361.3101,2370.4199,2358.5801,2368.0601,3158420000.0
2017-03-31,5.8981,3.5085,-2.3895,2364.8201,2370.3501,2362.6001,2362.72,3354110000.0
2017-04-03,5.3524,3.1698,-2.1826,2362.3401,2365.8701,2344.73,2358.8401,3416400000.0
2017-04-04,4.8767,2.9736,-1.903,2354.76,2360.53,2350.72,2360.1599,3206240000.0
2017-04-05,4.3435,2.2109,-2.1326,2366.5901,2378.3601,2350.52,2352.95,3770520000.0
2017-04-06,3.8649,1.9503,-1.9146,2353.79,2364.1599,2348.8999,2357.49,3201920000.0
2017-04-07,3.4055,1.5683,-1.8372,2356.5901,2363.76,2350.74,2355.54,3053150000.0
2017-04-10,3.0005,1.3804,-1.6201,2357.1599,2366.3701,2351.5,2357.1599,2785410000.0
2017-04-11,2.59,0.9478,-1.6422,2353.9199,2355.22,2337.25,2353.78,3117420000.0
2017-04-12,2.0504,-0.1079,-2.1583,2352.1499,2352.72,2341.1799,2344.9299,3196950000.0
2017-04-13,1.1986,-2.2085,-3.4072,2341.98,2348.26,2328.95,2328.95,3143890000.0
2017-04-17,0.5131,-2.2289,-2.742,2332.6201,2349.1399,2332.51,2349.01,2824710000.0
2017-04-18,-0.1422,-2.7636,-2.6213,2342.53,2348.3501,2334.54,2342.1899,3269840000.0
2017-04-19,-0.8081,-3.4716,-2.6635,2346.79,2352.6299,2335.05,2338.1699,3519900000.0
2017-04-20,-1.1619,-2.5773,-1.4153,2342.6899,2361.3701,2340.9099,2355.8401,3647420000.0
2017-04-21,-1.4131,-2.4175,-1.0045,2354.74,2356.1799,2344.51,2348.6899,3503360000.0
2017-04-24,-1.1772,-0.2338,0.9434,2370.3301,2376.98,2369.1899,2374.1499,3690650000.0
2017-04-25,-0.4151,2.6332,3.0483,2381.51,2392.48,2381.1499,2388.6101,3995240000.0
2017-04-26,0.6193,4.7569,4.1376,2388.98,2398.1599,2386.78,2387.45,4105920000.0
2017-04-27,1.7898,6.4719,4.6821,2389.7,2392.1001,2382.6799,2388.77,4098460000.0
2017-04-28,2.9073,7.3772,4.4699,2393.6799,2393.6799,2382.3601,2384.2,3718270000.0
